,age,sex,size,fixed,house_trained,special_needs,shots_current,env_children,env_dogs,env_cats
24354,2,1,0,1,0,0,1,1,1,1
24357,1,1,0,1,1,0,1,0,1,1
24361,2,0,1,1,0,0,1,1,1,1
24362,2,0,1,1,0,0,1,1,1,1
24363,2,1,1,1,0,0,1,1,1,1
24364,1,1,1,1,1,0,1,1,1,1
24365,2,0,1,1,0,0,1,1,0,0
24372,2,1,0,1,1,0,1,0,1,0
24374,1,0,1,1,1,0,1,1,1,1
24380,2,0,1,1,1,0,1,1,1,1
24383,3,0,2,1,1,0,0,1,1,1
24384,2,0,2,1,0,0,1,1,1,1
24385,2,1,1,1,1,0,1,1,1,0
24392,1,1,2,1,1,0,1,1,0,0
24395,3,1,1,1,1,1,1,0,1,1
24398,3,0,1,1,0,0,1,1,1,1
24406,2,0,1,1,1,0,1,1,1,0
24407,0,0,2,0,0,0,1,1,1,1
24408,0,0,2,0,0,0,1,1,1,1
24409,0,0,2,0,0,0,1,1,1,1
24410,0,0,2,0,0,0,1,1,1,1
24411,0,0,2,0,0,0,1,1,1,1
24414,2,0,1,1,1,0,1,1,1,0
24417,2,1,0,1,1,0,1,1,1,1
24418,2,1,2,1,0,0,0,1,1,1
24425,1,0,1,1,1,0,1,1,1,0
24431,2,0,1,1,1,0,1,1,1,0
24436,1,1,2,1,1,0,1,1,1,1
24439,2,1,2,1,1,0,0,1,1,0
24456,2,0,0,1,0,1,1,1,0,0
24457,2,1,0,1,1,0,1,0,0,0
24461,2,0,0,1,1,0,1,1,1,1
24464,2,0,0,0,0,0,0,1,1,1
24465,1,1,1,1,0,0,1,1,1,1
24469,1,1,1,1,0,0,1,1,1,1
24470,1,0,1,1,1,0,1,1,1,1
24473,1,1,0,1,1,0,1,1,1,1
24474,2,0,1,1,0,0,0,1,1,1
24475,2,0,0,1,1,0,0,1,1,1
24480,0,1,1,1,1,0,1,1,1,1
24483,2,1,1,1,1,0,1,1,1,1
24487,1,1,0,1,1,1,1,1,1,1
24490,3,0,0,1,1,0,1,1,1,1
24492,2,1,1,1,0,0,1,1,1,0
24494,3,0,2,1,1,1,1,1,1,1
24496,1,1,2,1,1,0,0,1,1,1
24497,2,1,1,1,1,0,1,1,1,1
24498,1,1,0,1,1,0,1,1,1,1
24499,2,1,0,1,1,0,1,1,1,1
24500,1,0,1,1,1,0,1,1,1,0
24505,2,0,1,1,1,0,1,1,1,0
24509,2,1,1,1,0,1,1,0,1,0
24512,2,0,2,1,1,0,1,1,1,0
24515,1,1,2,0,1,0,1,1,1,0
24521,1,0,1,1,1,0,1,1,1,0
24524,1,1,0,1,0,0,1,1,1,1
24525,1,1,0,1,0,1,0,1,1,1
24526,2,1,0,1,1,0,1,1,1,1
24530,2,1,2,1,1,1,1,1,0,0
24531,1,1,1,1,1,0,1,1,1,1
24532,3,0,1,1,1,0,1,1,1,1
24533,2,0,1,1,1,0,1,1,1,1
24537,2,0,1,1,0,0,0,1,0,0
24538,2,0,2,1,1,0,1,1,0,0
24539,0,1,0,1,1,0,1,1,1,1
24545,1,1,1,1,1,0,1,1,1,1
24549,3,0,0,1,1,0,1,1,1,1
24550,2,0,1,1,0,0,1,1,1,1
24552,2,0,2,1,1,0,1,0,1,0
24553,2,1,1,1,1,0,1,1,1,1
24554,1,1,1,1,1,0,1,1,1,1
24555,1,1,0,1,1,0,1,1,1,1
24558,2,1,1,1,1,0,1,1,1,1
24561,2,1,1,1,0,0,1,1,1,1
24562,2,1,1,1,1,0,1,1,1,0
24566,3,1,2,1,1,0,1,1,1,1
24568,2,0,1,1,1,0,1,1,0,0
24572,1,0,1,1,1,0,1,1,1,1
24575,1,0,1,1,0,0,0,1,1,0
24586,3,0,2,1,1,0,1,1,1,0
24594,3,0,0,1,0,0,1,1,1,1
24595,3,0,0,1,1,0,1,1,1,1
24603,2,0,1,1,1,0,1,1,1,0
24604,3,0,3,1,1,0,1,0,1,1
24605,3,1,2,1,1,0,0,1,1,1
24609,2,1,0,1,1,1,1,0,1,1
24614,2,1,1,1,1,0,1,0,1,1
24616,0,1,2,1,0,1,1,1,1,1
24618,1,0,1,1,1,1,1,1,1,1
24620,2,0,2,1,0,0,1,0,0,0
24622,1,0,1,1,0,1,1,1,1,0
24625,3,1,0,1,1,1,1,1,1,1
24626,3,1,0,1,1,1,0,1,1,1
24628,3,1,1,1,1,0,1,1,1,1
24629,1,0,0,1,1,0,1,0,1,1
24637,1,1,2,1,0,0,0,1,1,1
24640,1,0,1,0,1,0,1,1,0,0
24641,1,1,1,1,1,0,1,1,1,0
24646,1,0,1,1,1,0,1,1,1,0
24651,3,1,1,1,0,0,1,1,1,1
24656,2,0,0,1,0,1,0,1,1,1
24659,2,0,1,1,1,0,1,1,0,0
24663,2,0,0,1,1,1,1,1,1,0
24668,2,0,2,1,1,0,1,1,1,0
24670,3,1,0,1,1,0,1,1,1,0
24671,1,0,0,1,0,0,1,1,1,1
24672,2,1,0,1,0,0,1,1,1,1
24676,2,0,2,1,1,0,1,1,0,0
24690,3,0,2,1,1,0,1,1,1,1
24696,2,1,0,1,1,0,1,0,1,1
24704,3,1,0,1,0,0,1,0,1,1
24705,3,0,0,1,0,0,1,0,1,1
24707,2,1,0,1,1,0,1,0,1,1
24709,2,0,2,1,1,0,1,1,1,0
24710,2,1,1,1,1,0,1,1,0,0
24714,2,0,0,1,1,0,1,1,1,1
24722,2,0,2,1,1,0,1,1,1,0
24726,1,1,1,1,1,1,1,1,1,1
24733,3,0,0,1,0,0,0,1,1,1
24734,1,1,1,1,0,0,0,1,1,1
24735,1,0,1,1,0,0,0,1,1,1
24736,1,0,1,1,0,0,0,1,1,1
24737,2,1,1,1,0,0,0,1,1,1
24738,2,1,0,1,0,0,0,1,1,1
24739,3,1,2,1,0,0,0,1,1,1
24740,2,0,2,1,0,0,0,1,1,1
24741,3,1,2,1,0,1,0,1,1,1
24742,2,1,2,1,0,0,0,1,1,1
24743,3,0,1,1,0,0,0,1,1,1
24744,2,1,1,1,0,0,0,1,1,1
24745,1,1,0,1,0,0,0,1,1,1
24746,2,0,0,1,0,0,0,1,1,1
24747,2,1,0,1,0,0,0,1,1,1
24748,2,0,1,1,0,0,0,1,1,1
24749,1,0,1,1,0,0,0,1,1,1
24750,1,1,1,1,0,0,0,1,1,1
24751,1,1,1,1,0,0,0,1,1,1
24752,2,1,2,1,0,0,0,1,1,1
24753,3,1,2,1,0,1,0,1,1,1
24754,2,1,2,1,0,0,0,1,1,1
24755,2,0,1,1,0,0,0,1,1,1
24756,3,1,0,1,0,0,0,1,1,1
24757,2,1,1,1,0,0,0,1,1,1
24758,2,1,2,1,0,0,0,1,1,1
24759,2,0,2,1,0,0,0,1,1,1
24760,2,0,2,1,0,0,0,1,1,1
24761,2,0,1,1,0,0,0,1,1,1
24762,2,1,1,1,0,0,0,1,1,1
24763,2,1,2,1,0,0,0,1,1,1
24764,1,0,1,1,0,0,0,1,1,1
24765,2,1,2,1,1,0,0,1,1,1
24766,2,0,1,0,0,0,0,1,1,1
24767,2,0,1,1,1,0,1,1,1,1
24770,2,0,0,1,0,0,1,1,1,1
24775,2,1,0,1,0,0,1,0,1,1
24776,1,0,0,1,1,0,1,0,1,1
24777,3,0,0,1,1,0,1,0,1,1
24780,2,0,1,1,1,0,1,1,1,1
24782,3,1,0,1,1,0,1,1,1,0
24784,2,1,0,1,1,0,1,1,1,0
24790,2,1,1,1,0,0,0,1,1,0
24791,3,1,2,1,1,0,0,0,0,1
24793,2,1,2,1,1,0,1,0,0,0
24797,3,0,1,1,0,0,1,0,0,0
24798,2,1,2,1,1,0,1,1,0,0
24800,2,1,0,1,1,0,1,0,0,0
24802,3,1,2,1,1,1,1,1,1,0
24803,1,0,1,1,1,0,1,1,1,0
24811,1,0,1,1,1,0,1,1,1,0
24812,2,1,2,1,1,0,1,1,1,0
24813,1,1,0,1,0,1,1,1,1,1
24814,2,1,0,0,0,0,0,1,1,1
24818,2,1,2,1,1,0,1,1,0,0
24819,1,1,2,1,1,0,1,0,1,0
24824,2,0,1,1,0,0,1,1,1,1
24835,2,0,1,1,1,0,1,1,1,1
24836,1,1,1,1,1,0,1,1,0,0
24837,2,1,1,1,1,0,1,1,1,0
24843,2,0,1,1,0,1,1,1,0,0
24847,2,0,1,1,1,1,1,1,1,1
24849,2,0,1,1,1,0,1,0,1,0
24850,2,1,1,1,1,0,1,1,1,0
24853,2,0,1,1,0,0,1,0,0,0
24855,2,1,0,1,0,0,1,1,1,1
24856,2,0,1,1,1,0,1,1,1,0
24858,2,0,2,1,0,0,1,1,0,1
24864,2,0,1,1,0,0,1,0,0,0
24869,2,0,0,1,1,0,1,1,1,1
24870,3,0,0,1,1,0,1,1,1,1
24871,2,1,0,1,1,0,1,1,1,1
24872,2,1,2,1,1,0,1,1,1,1
24874,2,1,2,1,1,0,1,1,1,0
24876,1,1,1,1,1,0,1,1,1,0
24877,0,1,1,1,1,0,1,1,1,1
24881,1,1,1,1,1,1,1,1,0,0
24886,1,1,2,1,1,0,1,0,0,0
24889,2,0,2,1,1,0,1,0,1,0
24890,2,1,1,1,1,0,1,1,1,1
24891,2,1,1,1,0,0,1,1,1,1
24895,2,0,1,1,1,0,0,1,1,0
24899,1,1,1,1,1,0,1,1,0,0
24908,1,1,0,1,1,0,1,1,1,1
24912,2,1,1,1,1,0,1,0,0,0
24925,1,0,2,1,0,1,1,1,1,0
24933,2,0,1,1,0,0,1,1,1,0
24941,2,1,1,1,1,0,1,1,1,0
24948,2,1,2,1,1,0,1,0,0,0
24949,2,1,2,1,1,0,1,1,0,0
24972,2,1,2,1,1,0,1,1,0,0
24982,2,0,1,1,1,0,1,0,1,0
24983,3,0,2,1,1,0,1,1,1,0
25000,2,0,1,1,1,0,1,0,0,0
25014,1,1,1,0,0,0,0,1,1,1
25015,2,1,3,0,0,0,0,1,1,1
25016,0,1,0,1,0,0,0,1,1,1
25017,2,0,0,0,0,0,0,1,1,1
25018,0,0,0,0,0,0,0,1,1,1
25019,2,1,0,1,0,0,0,1,1,1
25020,0,1,0,1,0,0,0,1,1,1
25021,0,1,0,1,0,0,0,1,1,1
25022,2,0,0,1,0,0,0,1,1,1
25023,2,0,0,1,0,0,0,1,1,1
25024,2,0,0,1,0,0,0,1,1,1
25030,0,0,1,1,0,0,0,1,1,1
25031,0,0,0,1,0,0,1,1,1,1
25034,0,0,1,1,0,0,0,1,1,1
25035,0,0,1,1,0,0,0,1,1,1
25036,2,0,0,1,0,0,0,1,1,1
25037,2,0,0,1,0,0,0,1,1,1
25068,1,0,0,0,0,0,0,1,1,1
25069,0,0,0,1,0,0,0,1,1,1
25071,2,0,1,1,0,0,1,1,1,1
25075,2,0,0,0,0,0,0,1,1,1
25077,3,1,0,0,0,0,0,1,1,1
25091,0,0,1,0,0,0,1,1,1,1
25092,0,0,1,0,0,0,1,1,1,1
25093,0,1,1,0,0,0,1,1,1,1
25097,1,1,2,1,1,0,1,1,1,1
25103,2,0,2,1,0,0,0,1,1,1
25104,2,0,2,0,0,0,0,1,1,1
25107,2,1,2,0,0,0,0,1,1,1
25109,0,1,0,1,0,0,1,1,1,1
25110,0,1,0,1,0,0,1,1,1,1
25111,0,1,0,1,0,0,1,1,1,1
25114,2,0,1,0,0,0,0,1,1,1
25115,2,1,1,0,0,0,0,1,1,1
25116,2,0,1,0,0,0,0,1,1,1
25117,2,0,2,0,0,0,0,1,1,1
25121,0,1,2,1,0,0,1,1,1,1
25122,0,0,1,1,0,0,1,1,1,1
25123,0,0,1,1,0,0,1,1,1,1
25124,0,0,1,1,0,0,1,1,1,1
25125,0,0,1,1,0,0,1,1,1,1
25126,0,1,0,0,0,0,0,1,1,1
25130,1,0,2,1,1,0,0,1,1,0
25168,0,0,2,1,1,0,1,1,1,1
25169,0,1,1,1,1,0,1,1,1,1
25170,0,0,1,1,1,0,1,1,1,1
25172,0,0,1,1,1,0,1,1,1,1
25178,1,0,1,1,0,0,0,1,1,1
25183,0,0,1,1,0,0,0,1,1,1
25188,2,1,0,0,0,0,0,1,1,1
25189,1,0,1,0,0,0,0,1,1,1
25196,2,1,2,0,0,0,0,1,1,1
25197,2,1,2,0,0,0,0,1,1,1
25207,2,0,1,1,0,0,0,1,1,1
25208,1,1,1,1,0,0,0,1,1,1
25209,2,0,0,0,0,0,0,1,1,1
25210,0,0,2,0,0,0,0,1,1,1
25219,2,1,1,1,1,0,1,1,1,1
25220,2,0,1,0,0,0,0,1,1,1
25221,2,0,1,0,0,0,0,1,1,1
25222,3,1,2,0,0,0,0,1,1,1
25223,2,1,2,1,0,0,0,1,1,1
25224,1,1,0,1,0,0,0,1,1,1
25227,1,0,0,0,0,0,0,1,1,1
25228,3,0,0,1,1,1,1,1,1,1
25239,2,0,1,1,1,0,1,1,1,0
25241,2,1,1,1,0,0,0,1,1,1
25267,2,0,0,1,1,0,1,1,1,1
25268,2,1,1,1,1,0,1,1,1,1
25270,2,1,2,1,1,0,1,1,1,1
25271,0,0,0,1,0,0,1,1,1,1
25272,2,0,0,1,1,0,1,1,1,1
25274,2,1,1,0,0,0,0,1,1,1
25275,1,1,0,1,1,0,1,1,1,1
25283,3,0,0,1,0,1,1,1,1,1
25284,2,0,1,1,0,0,0,1,1,1
25285,1,1,1,0,0,0,0,1,1,1
25286,1,0,1,0,0,0,0,1,1,1
25289,0,1,2,0,0,0,0,1,1,1
25290,3,1,2,0,0,0,0,1,1,1
25291,0,1,2,1,0,0,1,1,1,1
25292,0,1,2,1,0,0,1,1,1,1
25293,0,1,2,1,0,0,1,1,1,1
25295,0,0,2,1,0,0,1,1,1,1
25296,0,0,2,1,0,0,1,1,1,1
25297,0,0,2,1,0,0,1,1,1,1
25304,3,0,2,0,0,0,0,1,1,1
25306,2,1,1,0,0,0,0,1,1,1
25311,2,1,0,0,0,0,0,1,1,1
25318,2,1,2,0,0,0,0,1,1,1
25319,2,1,2,0,0,0,0,1,1,1
25320,1,1,1,0,0,0,0,1,1,1
25326,2,1,1,0,0,0,0,1,1,1
25327,1,0,1,0,0,0,0,1,1,1
25352,1,1,1,1,1,0,1,1,0,0
25353,2,1,2,0,0,0,0,1,1,1
25357,2,1,0,1,1,0,1,1,1,1
25358,2,0,2,0,0,0,0,1,1,1
25359,2,0,2,0,0,0,0,1,1,1
25360,1,0,2,1,0,0,0,1,1,1
25362,2,0,1,1,0,0,0,1,1,1
25363,0,0,0,1,0,0,0,1,1,1
25364,0,1,1,1,1,0,1,1,1,1
25378,1,0,1,0,0,0,0,1,1,1
25379,0,0,1,0,0,0,0,1,1,1
25395,1,1,0,1,0,0,0,1,1,1
25402,3,1,2,1,1,0,0,1,1,1
25421,0,0,2,1,0,0,1,1,1,1
25429,2,1,1,1,1,1,1,1,1,0
25433,1,0,1,1,1,0,1,1,1,0
25434,1,0,0,1,0,0,1,1,1,1
25435,2,1,0,1,0,0,1,1,1,1
25440,2,0,2,0,0,0,0,1,1,1
25441,2,1,2,1,0,0,0,1,1,1
25442,0,1,0,1,0,0,0,1,1,1
25466,2,1,2,1,0,0,0,1,1,1
25467,2,0,1,1,0,0,0,1,1,1
25468,2,1,2,0,0,0,0,1,1,1
25470,0,0,2,1,0,0,1,1,1,1
25475,2,0,0,1,1,0,1,0,1,1
25476,1,0,1,1,0,0,0,1,1,1
25477,1,1,1,1,0,0,0,1,1,1
25478,1,1,2,0,0,0,0,1,1,1
25479,1,0,1,1,0,0,0,1,1,1
25484,2,0,2,0,0,0,0,1,1,1
25499,2,1,1,1,1,0,1,1,1,1
25502,0,0,1,1,0,0,1,1,1,1
25503,2,1,2,1,0,0,0,1,1,1
25504,2,1,1,1,0,0,0,1,1,1
25505,2,0,2,0,1,0,0,1,1,1
25509,2,0,2,0,0,0,0,1,1,1
25510,1,1,1,0,0,0,0,1,1,1
25511,2,1,1,0,0,0,0,1,1,1
25521,2,0,1,1,0,0,0,1,1,1
25522,2,0,1,1,0,0,0,1,1,1
25528,0,1,0,1,0,0,1,1,1,1
25530,2,1,2,0,0,0,0,1,1,1
25531,3,1,2,0,0,0,0,1,1,1
25532,2,1,2,0,0,0,0,1,1,1
25533,2,1,3,0,0,0,0,1,1,1
25534,2,0,2,0,0,0,0,1,1,1
25535,3,0,2,0,0,0,0,1,1,1
25536,2,0,2,0,0,0,0,1,1,1
25546,2,1,1,0,0,0,0,1,1,1
25555,2,0,0,1,1,1,1,1,1,1
25556,2,1,2,0,0,0,0,1,1,1
25561,2,1,1,0,0,0,0,1,1,1
25562,2,1,2,0,0,0,0,1,1,1
25563,2,1,1,0,0,0,0,1,1,1
25564,2,0,2,1,0,0,0,1,1,1
25565,2,1,1,1,0,0,0,1,1,1
25569,0,0,1,0,0,0,1,1,1,1
25573,3,1,2,0,0,0,0,1,1,1
25576,2,0,1,1,1,0,1,1,1,1
25577,3,0,1,1,0,0,0,1,1,1
25584,2,1,2,0,1,0,0,1,1,1
25585,3,0,2,0,1,0,0,1,1,1
25587,2,0,2,1,0,0,0,1,1,1
25588,2,1,2,1,0,0,0,1,1,1
25589,2,0,2,1,0,0,0,1,1,1
25603,1,1,2,1,1,0,1,1,1,1
25604,1,0,2,1,1,0,1,1,1,1
25608,2,1,1,1,1,0,1,1,1,1
25609,1,0,1,0,0,0,0,1,1,1
25611,2,1,2,0,0,0,0,1,1,1
25612,2,0,0,1,0,0,0,1,1,1
25613,2,1,1,0,0,0,0,1,1,1
25614,3,0,1,0,0,0,0,1,1,1
25616,1,1,1,1,1,0,1,1,1,1
25617,2,1,2,1,0,0,0,1,1,1
25621,2,1,2,1,0,0,0,1,1,1
25622,2,1,1,0,0,0,0,1,1,1
25626,2,0,1,1,0,0,0,1,1,1
25627,3,1,1,0,0,0,0,1,1,1
25630,2,0,2,1,0,0,0,1,1,1
25631,2,1,2,1,0,0,0,1,1,1
25642,0,1,1,0,1,0,1,1,1,1
25645,2,1,1,1,1,0,1,1,1,1
25649,2,1,2,0,0,0,0,1,1,1
25651,2,0,1,0,0,0,0,1,1,1
25656,1,0,2,0,0,0,0,1,1,1
25657,2,0,2,1,0,0,0,1,1,1
25658,2,0,2,1,0,0,0,1,1,1
25659,1,0,1,1,1,0,1,1,1,1
25689,1,1,2,0,0,0,0,1,1,1
25690,2,1,2,0,0,0,0,1,1,1
25691,1,0,2,1,0,0,0,1,1,1
25692,2,0,1,1,1,0,0,1,1,0
25696,3,0,0,1,0,0,0,1,1,1
25697,2,0,0,1,0,0,0,1,1,1
25698,2,0,1,1,1,0,1,0,1,0
25704,2,1,2,1,0,0,0,1,1,1
25706,2,0,1,0,0,0,0,1,1,1
25707,3,0,2,1,0,0,0,1,1,1
25708,3,1,2,1,0,0,0,1,1,1
25719,1,1,1,1,0,0,1,1,1,1
25720,1,0,1,1,1,1,1,1,1,1
25726,0,0,3,1,0,0,1,1,1,0
25728,1,1,0,1,1,0,1,1,1,1
25732,1,0,1,1,1,0,1,1,1,1
25735,2,1,2,0,0,0,0,1,1,1
25736,2,1,2,1,1,0,1,1,1,0
25737,0,0,1,1,0,0,1,1,1,1
25738,0,0,1,1,0,0,1,1,1,1
25739,0,0,1,1,0,0,1,1,1,1
25740,0,1,1,1,0,0,1,1,1,1
25747,1,1,1,1,0,0,1,1,1,1
25748,0,0,2,1,0,0,1,1,1,1
25749,0,0,2,1,0,0,1,1,1,1
25750,0,0,2,1,0,0,1,1,1,1
25751,0,1,2,1,0,0,1,1,1,1
25753,1,1,0,0,1,0,1,1,1,1
25754,2,0,1,0,0,0,0,1,1,1
25755,0,1,0,0,0,0,0,1,1,1
25758,2,0,2,1,0,0,0,1,1,1
25759,2,0,2,1,0,0,0,1,1,1
25760,2,1,1,1,0,0,0,1,1,1
25768,2,1,1,1,1,0,1,0,1,1
25769,2,1,1,1,1,0,1,0,1,0
25772,2,1,1,1,0,0,0,1,1,1
25773,2,1,0,1,0,0,1,1,1,1
25774,2,0,2,0,0,0,0,1,1,1
25775,2,1,1,1,0,0,0,1,1,1
25794,2,1,3,1,1,0,1,1,1,1
25800,1,0,1,1,0,0,1,1,1,1
25803,2,1,1,1,1,0,1,0,1,1
25806,2,0,1,1,0,0,0,1,1,1
25807,3,0,2,1,0,0,0,1,1,1
25808,2,1,2,1,0,0,0,1,1,1
25812,0,0,1,1,0,0,1,1,1,1
25818,1,1,1,0,0,0,0,1,1,1
25819,1,0,0,1,0,0,0,1,1,1
25822,0,0,1,1,0,0,1,1,1,1
25826,3,1,0,1,0,0,0,1,1,1
25828,2,0,2,1,0,0,0,1,1,1
25840,2,1,2,0,0,0,0,1,1,1
25844,1,0,1,1,1,0,0,1,1,0
25854,1,0,1,1,1,0,0,1,1,0
25856,2,0,0,1,0,0,0,1,1,1
25857,2,0,2,1,0,0,0,1,1,1
25858,1,1,3,1,1,0,1,1,1,1
25859,1,0,0,1,1,0,1,1,1,1
25861,2,1,2,1,0,0,0,1,1,1
25862,2,0,2,1,1,0,0,1,1,1
25864,0,0,0,1,0,0,1,1,1,1
25867,2,1,0,1,1,0,1,1,1,1
25870,1,0,1,1,0,0,0,1,1,1
25871,1,0,0,1,0,0,1,1,1,0
25877,3,0,2,1,0,0,0,1,1,1
25878,2,0,1,1,0,0,0,1,1,1
25884,2,1,1,0,0,0,0,1,1,1
25899,0,1,2,1,0,0,1,1,1,1
25905,2,0,1,1,0,0,1,0,0,0
25919,0,0,0,0,0,0,1,1,1,1
25920,0,0,0,0,0,0,1,1,1,1
25921,0,0,0,0,0,0,1,1,1,1
25922,0,1,0,0,0,0,1,1,1,1
25923,0,1,0,0,0,0,1,1,1,1
25924,0,1,0,0,0,0,1,1,1,1
25933,2,1,2,1,0,0,0,1,1,1
25935,2,0,1,0,1,0,1,1,1,1
25936,3,1,2,1,0,0,0,1,1,1
25937,2,1,2,0,0,0,0,1,1,1
25939,0,0,2,1,0,0,1,0,1,1
25942,0,1,2,1,0,0,0,1,1,1
25962,3,1,2,1,1,0,1,1,1,0
25963,2,1,1,0,1,0,0,1,1,1
25964,0,1,2,1,0,0,1,1,1,0
25965,0,0,2,1,0,0,1,1,1,0
25966,0,0,2,1,0,0,1,1,1,0
25969,1,1,1,1,1,0,1,1,1,1
25971,1,1,2,1,1,0,1,1,1,1
25972,1,0,2,1,1,0,1,1,1,1
25973,0,0,1,1,0,0,1,1,1,1
25980,1,0,0,1,1,0,1,0,1,1
25983,2,1,2,0,0,0,0,1,1,1
25985,3,1,2,1,0,0,0,1,1,1
25986,2,0,0,1,1,0,0,1,1,1
25995,1,0,1,0,1,0,1,1,0,0
26001,2,1,0,1,0,0,1,1,1,1
26015,0,0,0,1,0,0,0,1,1,1
26019,3,0,2,1,0,0,0,1,1,1
26024,2,1,2,0,0,0,0,1,1,1
26150,2,0,2,1,0,0,1,0,0,0
26204,1,0,2,1,1,0,0,1,1,0
26224,2,1,2,0,0,0,0,1,1,1
26226,2,0,2,1,0,0,0,1,1,1
26232,2,0,1,1,0,0,0,1,1,1
26233,2,0,1,1,0,0,0,1,1,1
26236,2,0,1,1,0,0,0,1,1,1
26237,2,1,2,1,0,0,0,1,1,1
26245,1,1,2,0,1,0,0,1,1,0
26246,2,0,1,1,0,0,0,1,1,1
26247,2,0,0,1,1,0,1,1,1,1
26248,2,1,0,1,1,0,1,1,1,1
26256,2,1,2,1,0,0,0,1,1,1
26257,2,0,2,0,0,0,0,1,1,1
26259,2,1,2,0,0,0,0,1,1,1
26262,2,1,2,1,0,0,0,1,1,1
26263,2,1,1,1,0,0,0,1,1,1
26285,2,1,1,1,0,0,1,1,1,0
26286,1,1,1,1,0,0,1,1,1,1
26289,1,1,1,1,1,0,1,1,1,1
26290,1,0,1,1,1,0,1,1,1,1
26291,2,0,1,1,0,0,0,1,1,1
26294,2,0,2,0,0,0,0,1,1,1
26295,3,1,1,1,0,0,0,1,1,1
26296,2,1,2,0,0,0,0,1,1,1
26297,1,1,1,1,1,0,1,0,1,1
26298,1,1,2,1,1,0,0,1,1,0
26311,3,1,2,0,0,0,0,1,1,1
26313,2,1,2,1,0,0,0,1,1,1
26321,2,1,2,0,0,0,0,1,1,1
26323,2,1,1,0,0,0,0,1,1,1
26325,1,1,1,0,0,0,0,1,1,1
26326,2,0,2,1,0,0,0,1,1,1
26329,1,1,1,1,0,0,0,1,1,1
26333,1,0,2,1,1,0,1,1,1,1
26338,2,1,0,1,1,0,1,1,1,1
26339,0,1,2,1,1,0,1,1,1,1
26341,0,1,1,0,0,0,1,1,1,1
26343,2,1,0,1,0,0,1,0,1,1
26344,2,1,2,0,0,0,0,1,1,1
26345,2,1,2,0,0,0,0,1,1,1
26346,2,1,2,0,0,0,0,1,1,1
26357,2,0,1,1,1,0,1,1,1,1
26358,1,1,1,1,1,0,1,1,1,1
26361,2,1,2,1,1,1,1,1,1,1
26362,2,0,2,0,0,0,0,1,1,1
26363,2,1,2,0,0,0,0,1,1,1
26364,2,1,2,0,0,0,0,1,1,1
26367,2,0,2,0,0,0,0,1,1,1
26368,1,0,0,1,0,0,0,1,1,1
26369,2,1,2,0,0,0,0,1,1,1
26373,1,1,2,1,1,1,1,0,0,0
26376,2,1,2,1,0,0,0,1,1,1
26377,3,1,2,1,0,0,0,1,1,1
26378,2,1,2,0,0,0,0,1,1,1
26380,3,1,2,0,0,0,0,1,1,1
26383,3,0,2,1,0,0,0,1,1,1
26384,2,0,1,1,0,0,0,1,1,1
26386,2,1,1,1,0,0,0,1,1,1
26397,3,0,0,1,0,0,1,1,1,1
26398,0,1,0,1,0,0,1,1,1,1
26404,2,0,1,1,0,0,0,1,1,1
26405,2,1,2,0,0,0,0,1,1,1
26409,2,1,2,1,0,0,0,1,1,1
26410,2,1,1,1,0,0,0,1,1,1
26412,2,0,2,0,0,0,0,1,1,1
26413,2,0,1,1,0,0,0,1,1,1
26415,2,0,1,1,0,0,0,1,1,1
26417,0,1,1,1,0,0,1,1,1,1
26420,0,1,1,0,1,0,1,1,1,1
26422,2,0,1,1,0,0,1,1,1,0
26423,2,1,2,0,0,0,0,1,1,1
26424,2,1,2,1,1,0,1,1,1,0
26425,0,0,1,1,0,0,1,1,1,1
26434,2,1,1,1,0,0,0,1,1,1
26435,2,0,1,1,0,0,0,1,1,1
26437,0,1,1,1,1,0,1,1,1,1
26440,1,0,1,1,1,0,1,1,1,1
26443,2,0,1,1,0,0,0,1,1,1
26453,0,1,2,1,0,0,0,1,1,1
26459,2,1,2,0,1,0,0,1,1,1
26470,2,0,1,0,0,0,0,1,1,1
26484,1,1,1,1,1,0,0,1,1,1
26507,2,1,1,1,0,0,0,1,1,1
26510,3,0,1,1,0,0,0,1,1,1
26519,1,1,1,0,0,0,0,1,1,1
26520,2,1,2,0,0,0,0,1,1,1
26525,1,1,2,1,1,0,1,1,1,1
26526,2,0,2,1,0,0,0,1,1,1
26532,3,0,0,1,1,1,0,1,1,1
26537,2,1,2,1,0,0,0,1,1,1
26538,2,1,1,0,0,0,0,1,1,1
26539,3,1,1,1,0,0,0,1,1,1
26544,2,1,2,0,0,0,0,1,1,1
26546,1,1,1,1,0,0,0,1,1,1
26551,2,0,1,1,1,0,1,1,1,1
26552,2,1,2,0,0,0,0,1,1,1
26553,1,1,2,0,0,0,0,1,1,1
26557,2,1,2,1,0,0,0,1,1,1
26559,0,1,1,1,0,0,0,1,1,1
26563,0,1,1,1,0,0,1,1,1,1
26564,2,1,2,1,0,0,0,1,1,1
26566,2,1,1,1,0,0,0,1,1,1
26567,0,1,1,1,0,0,0,1,1,1
26572,1,0,2,1,1,0,1,1,1,0
26575,2,0,1,0,0,0,0,1,1,1
26576,2,0,2,1,0,0,0,1,1,1
26584,2,0,1,1,1,0,1,1,1,0
26587,2,1,2,1,0,0,0,1,1,1
26592,1,1,1,0,0,0,0,1,1,1
26597,2,1,1,1,0,0,0,1,1,1
