,age,sex,size,fixed,house_trained,special_needs,shots_current,env_children,env_dogs,env_cats,cluster
7786,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3
7787,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3
7788,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3
7789,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3
7790,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3
7791,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1
7792,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1
7793,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4
7794,2.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1
7795,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
7796,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4
7797,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2
7798,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1
7799,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2
7800,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3
7801,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3
7802,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3
7803,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1
7804,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3
7805,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4
7806,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4
7807,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5
7808,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4
7809,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4
7810,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
7811,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2
7812,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3
7813,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
7814,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4
7815,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1
7816,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3
7817,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4
7818,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
7819,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5
7820,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5
7821,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4
7822,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4
7823,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4
7824,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0
7825,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0
7826,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5
7827,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5
7828,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3
7829,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0
7830,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2
7831,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7832,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2
7833,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4
7834,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
7835,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3
7836,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4
7837,0.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,5
7838,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4
7839,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4
7840,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3
7841,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0
7842,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
7843,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5
7844,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
7845,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4
7846,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
7847,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
7848,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
7849,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1
7850,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
7851,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5
7852,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4
7853,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3
7854,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2
7855,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
7856,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0
7857,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4
7858,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3
7859,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4
7860,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5
7861,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5
7862,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1
7863,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5
7864,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
7865,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1
7866,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5
7867,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5
7868,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5
7869,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
7870,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5
7871,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3
7872,2.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1
7873,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3
7874,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0
7875,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0
7876,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3
7877,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5
7878,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3
7879,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3
7880,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
7881,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1
7882,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3
7883,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3
7884,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3
7885,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3
7886,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4
7887,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3
7888,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3
7889,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2
7890,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2
7891,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5
7892,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4
7893,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4
7894,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4
7895,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
7896,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
7897,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
7898,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
7899,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4
7900,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4
7901,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4
7902,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1
7903,2.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0
7904,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4
7905,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2
7906,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4
7907,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4
7908,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1
7909,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
7910,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1
7911,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7912,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5
7913,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5
7914,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0
7915,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1
7916,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
7917,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0
7918,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3
7919,3.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1
7920,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0
7921,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
7922,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1
7923,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4
7924,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0
7925,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0
7926,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0
7927,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4
7928,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0
7929,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2
7930,3.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1
7931,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
7932,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
7933,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2
7934,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0
7935,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3
7936,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3
7937,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4
7938,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4
7939,2.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
7940,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0
7941,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
7942,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1
7943,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
7944,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4
7945,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4
7946,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4
7947,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
7948,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
7949,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
7950,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4
7951,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2
7952,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3
7953,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0
7954,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3
7955,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
7956,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1
7957,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5
7958,3.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
7959,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0
7960,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1
7961,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7962,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4
7963,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0
7964,3.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1
7965,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
7966,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4
7967,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
7968,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1
7969,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0
7970,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4
7971,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4
7972,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1
7973,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
7974,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0
7975,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
7976,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4
7977,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4
7978,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4
7979,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7980,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1
7981,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
7982,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0
7983,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2
7984,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
7985,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
7986,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2
7987,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2
7988,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
7989,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0
7990,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
7991,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2
7992,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
7993,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
7994,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
7995,3.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
7996,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0
7997,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3
7998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2
7999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2
8000,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2
8001,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2
8002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2
8003,2.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0
8004,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
8005,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
8006,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
8007,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0
8008,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0
8009,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0
8010,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
8011,0.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5
8012,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
8013,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
8014,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
8015,2.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
8016,2.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
8017,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0
8018,2.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1
8019,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
8020,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0
8021,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
8022,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0
8023,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
8024,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
8025,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4
8026,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2
8027,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1
8028,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3
8029,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3
8030,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3
8031,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1
8032,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
8033,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5
8034,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1
8035,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1
8036,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4
8037,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
8038,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2
8039,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5
8040,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5
8041,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5
8042,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5
8043,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5
8044,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5
8045,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5
8046,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5
8047,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5
8048,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5
8049,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
8050,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3
8051,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2
8052,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3
8053,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,4
8054,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4
8055,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4
8056,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4
8057,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
8058,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2
8059,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1
8060,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4
8061,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
8062,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0
8063,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3
8064,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
8065,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
8066,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
8067,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
8068,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5
8069,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3
8070,1.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1
8071,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,5
8072,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3
8073,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5
8074,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5
8075,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3
8076,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3
8077,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3
8078,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
8079,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5
8080,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
8081,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
8082,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3
8083,3.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1
8084,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3
8085,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5
8086,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3
8087,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3
8088,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3
8089,1.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1
8090,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3
8091,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
8092,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1
8093,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
8094,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3
8095,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1
