,breed_primary,breed_secondary,breed_mixed,breed_unknown,color_primary,color_secondary,age,sex,size,coat,fixed,house_trained,special_needs,shots_current,env_children,env_dogs,env_cats
27078,124,36,1,0,-1,-1,1,1,1,-1,1,0,0,1,1,1,1
27079,183,139,1,0,0,-1,3,0,3,-1,1,0,0,1,1,1,1
27080,124,-1,0,0,-1,-1,0,1,1,-1,1,1,0,1,1,1,-1
27081,124,6,1,0,-1,-1,3,0,2,-1,1,0,0,1,-1,-1,-1
27082,138,-1,0,0,-1,-1,0,1,1,-1,0,0,0,0,1,1,1
27083,138,-1,0,0,-1,-1,2,1,1,-1,1,0,0,0,1,1,1
27084,138,-1,0,0,-1,-1,0,1,1,-1,1,0,0,0,1,1,1
27085,138,98,1,0,10,-1,3,0,2,4,0,0,0,0,-1,-1,-1
27086,138,172,1,0,3,-1,3,0,2,4,0,0,0,0,-1,-1,-1
27087,157,-1,1,0,1,14,0,0,2,-1,1,1,0,1,1,1,-1
27088,169,19,1,0,1,4,0,0,2,4,1,1,0,1,1,0,-1
27089,112,-1,0,0,5,-1,0,1,2,4,1,1,0,1,1,1,-1
27090,117,172,1,0,2,13,3,0,2,4,1,0,0,1,1,1,-1
27091,157,-1,1,0,-1,-1,0,0,1,-1,1,0,0,0,-1,-1,-1
27092,138,-1,0,0,-1,-1,3,1,2,-1,1,0,0,0,1,1,1
27093,138,-1,0,0,-1,-1,3,1,1,-1,0,0,0,0,1,1,1
27094,138,-1,0,0,-1,-1,0,1,1,-1,1,0,0,0,1,1,1
27095,180,120,1,0,4,-1,3,0,2,4,0,0,0,0,-1,-1,-1
27096,138,172,1,0,14,-1,3,0,2,4,0,0,0,0,-1,-1,-1
27097,138,-1,0,0,-1,-1,0,0,1,-1,0,0,0,0,-1,-1,-1
27098,138,-1,0,0,-1,-1,3,1,2,-1,0,0,0,0,-1,-1,-1
27099,18,172,1,0,2,14,2,1,2,4,0,0,1,1,-1,1,-1
27100,116,181,1,0,-1,-1,0,1,3,-1,1,0,0,1,-1,1,-1
27101,138,-1,0,0,-1,-1,0,1,2,-1,0,0,0,0,-1,-1,-1
27102,138,-1,0,0,-1,-1,0,0,2,-1,0,0,0,0,-1,-1,-1
27103,138,-1,0,0,-1,-1,0,1,2,-1,1,0,0,1,-1,-1,-1
27104,35,87,1,0,2,13,0,1,1,3,1,1,1,1,1,0,0
27105,97,-1,1,0,12,-1,0,0,1,4,1,0,0,1,-1,1,-1
27106,192,-1,1,0,2,13,0,0,2,4,1,0,0,1,-1,1,-1
27107,73,-1,0,0,1,-1,3,0,1,4,0,0,0,0,-1,1,-1
27108,110,-1,1,0,13,14,3,1,2,-1,0,0,0,1,1,1,-1
27109,27,36,1,0,2,-1,0,1,2,4,1,1,0,1,1,1,1
27110,157,-1,0,0,1,-1,3,1,2,4,0,1,0,0,-1,1,-1
27111,57,-1,1,0,-1,-1,3,1,3,-1,1,0,0,1,1,1,-1
27112,40,-1,1,0,-1,-1,0,1,2,-1,1,1,0,0,-1,1,0
27113,71,-1,1,0,-1,-1,2,0,3,-1,1,0,1,1,-1,-1,-1
27114,138,-1,0,0,-1,-1,0,0,1,-1,1,0,0,0,1,1,1
27115,10,-1,1,0,6,13,0,1,2,4,1,1,0,1,1,1,-1
27116,71,172,1,0,1,-1,3,0,3,4,1,1,0,1,1,1,1
27117,10,-1,1,0,6,-1,0,0,2,4,1,1,0,1,1,1,0
27118,157,-1,1,0,-1,-1,2,0,1,-1,1,0,0,0,-1,-1,-1
27119,124,-1,1,0,-1,-1,0,1,2,-1,1,0,0,1,-1,-1,-1
27120,157,-1,1,0,-1,-1,0,1,2,-1,1,0,0,1,-1,-1,-1
27121,124,36,1,0,-1,-1,3,1,1,-1,1,1,0,1,1,1,-1
27122,138,-1,0,0,-1,-1,0,0,1,-1,1,0,0,0,1,1,1
27123,138,-1,0,0,-1,-1,0,0,1,-1,1,0,0,0,1,1,1
27124,138,-1,0,0,-1,-1,2,0,1,-1,1,0,0,0,1,1,1
27125,138,-1,0,0,-1,-1,0,0,1,-1,1,0,0,0,1,1,1
27126,138,-1,0,0,-1,-1,0,0,1,-1,1,0,0,0,1,1,1
27127,124,-1,1,0,2,13,0,0,2,4,0,0,0,1,1,-1,-1
27128,157,-1,1,0,-1,-1,0,1,2,-1,0,0,0,0,-1,-1,-1
27129,157,-1,1,0,-1,-1,3,1,2,-1,1,0,0,1,1,1,-1
27130,138,-1,0,0,-1,-1,0,1,1,-1,1,0,0,0,1,1,1
27131,138,-1,0,0,-1,-1,0,0,1,-1,1,0,0,0,1,1,1
27132,138,-1,0,0,-1,-1,0,1,2,-1,0,0,0,0,1,1,1
27133,138,-1,0,0,-1,-1,2,1,1,-1,0,0,0,0,1,1,1
27134,138,-1,1,0,-1,-1,0,1,2,-1,1,1,0,0,1,1,-1
27135,138,-1,1,0,-1,-1,3,1,2,-1,1,1,0,0,1,1,-1
27136,138,-1,1,0,-1,-1,0,1,2,-1,1,1,0,0,-1,-1,-1
27137,138,-1,1,0,-1,-1,0,0,2,-1,1,1,0,0,1,1,1
27138,138,-1,1,0,-1,-1,0,0,2,-1,1,1,0,0,1,1,-1
27139,138,-1,1,0,-1,-1,3,1,2,-1,1,0,0,0,-1,-1,-1
27140,138,-1,1,0,-1,-1,0,1,2,-1,1,1,0,0,1,1,-1
27141,75,-1,0,0,-1,-1,0,0,1,-1,1,1,0,0,-1,-1,-1
27142,138,-1,1,0,-1,-1,0,0,2,-1,1,1,0,0,1,1,-1
27143,169,-1,0,0,-1,-1,3,0,2,-1,1,0,0,0,-1,-1,-1
27144,138,-1,1,0,-1,-1,0,0,2,-1,1,1,0,0,-1,1,-1
27145,138,-1,1,0,-1,-1,0,0,2,-1,1,1,0,0,1,-1,1
27146,138,-1,1,0,-1,-1,0,0,2,-1,1,1,0,0,1,1,-1
27147,97,-1,0,0,-1,-1,3,1,0,-1,1,1,0,0,-1,1,-1
27148,195,95,1,0,2,13,1,0,2,4,1,1,0,1,1,1,1
27149,124,95,1,0,14,-1,1,0,2,3,1,0,0,1,1,1,-1
27150,138,-1,0,0,-1,-1,3,1,1,-1,1,0,0,1,-1,-1,-1
27151,6,-1,0,0,-1,-1,0,0,2,-1,1,0,0,1,-1,-1,-1
27152,6,-1,0,0,-1,-1,0,0,2,-1,1,0,0,1,-1,-1,-1
27153,138,-1,0,0,-1,-1,2,1,1,-1,0,0,0,0,1,1,1
27154,138,-1,0,0,-1,-1,0,1,1,-1,0,0,0,0,1,1,1
27155,138,-1,0,0,-1,-1,0,0,2,-1,1,0,0,0,1,1,1
27156,124,135,1,0,10,-1,3,1,2,4,0,0,0,1,-1,-1,-1
27157,138,-1,0,0,-1,-1,0,0,2,-1,1,1,0,1,-1,-1,-1
27158,138,-1,0,0,-1,-1,3,1,1,-1,0,0,0,0,-1,-1,-1
27159,4,-1,0,0,1,-1,3,1,1,3,1,1,0,1,1,1,-1
27160,138,-1,0,0,-1,-1,0,1,1,-1,1,0,0,0,1,1,1
27161,138,-1,0,0,-1,-1,0,0,1,-1,1,0,0,0,1,1,1
27162,138,-1,0,0,-1,-1,0,1,2,-1,0,0,0,0,1,1,1
27163,138,-1,0,0,-1,-1,0,0,1,-1,1,0,0,0,1,1,1
27164,138,-1,0,0,-1,-1,0,0,2,-1,1,0,0,1,-1,-1,-1
27165,138,-1,0,0,-1,-1,0,0,1,-1,1,0,0,0,1,1,1
27166,117,50,1,0,13,-1,0,0,3,4,1,1,0,1,0,1,-1
27167,28,-1,1,0,-1,-1,1,1,2,-1,1,0,0,1,1,1,-1
27168,192,-1,1,0,-1,-1,1,1,2,-1,1,0,0,1,-1,-1,-1
27169,138,-1,0,0,-1,-1,0,0,2,-1,1,0,0,1,-1,-1,-1
27170,138,-1,0,0,-1,-1,0,0,2,-1,1,0,0,1,-1,-1,-1
27171,124,-1,1,0,-1,-1,0,1,2,-1,1,0,0,1,-1,-1,-1
27172,57,-1,0,0,-1,-1,0,0,3,-1,1,0,0,1,-1,1,-1
27173,71,19,1,0,4,-1,3,1,2,3,1,0,0,1,-1,1,-1
27174,180,-1,1,0,14,-1,1,1,2,3,1,0,0,1,-1,1,-1
27175,110,-1,1,0,8,-1,0,1,2,4,1,0,0,1,-1,-1,-1
27176,164,19,1,0,12,-1,1,0,2,4,1,0,0,1,-1,1,1
27177,57,172,1,0,3,13,0,0,3,-1,1,0,1,1,-1,1,-1
27178,195,-1,1,0,1,-1,0,1,3,4,1,1,0,1,0,1,0
27179,138,-1,0,0,-1,-1,0,1,2,-1,1,0,0,1,-1,-1,-1
27180,138,-1,0,0,-1,-1,3,1,2,-1,0,0,0,0,1,1,1
27181,138,-1,0,0,-1,-1,0,1,1,-1,1,0,0,0,1,1,1
27182,138,-1,0,0,-1,-1,0,1,2,-1,1,0,0,0,1,1,1
27183,175,106,1,0,4,-1,1,0,2,5,1,1,0,1,1,1,-1
27184,165,172,1,0,-1,-1,0,1,3,-1,1,0,0,1,-1,1,1
27185,157,-1,1,0,-1,-1,0,0,1,-1,1,0,0,0,-1,-1,-1
27186,124,36,1,0,-1,-1,3,1,2,-1,1,1,0,1,-1,1,-1
27187,77,-1,1,0,-1,-1,0,0,1,-1,1,0,0,1,-1,-1,-1
27188,6,-1,0,0,-1,-1,0,1,2,-1,1,0,0,1,-1,-1,-1
27189,138,-1,0,0,-1,-1,0,0,2,-1,0,0,0,0,1,1,1
27190,183,139,1,0,13,-1,3,0,3,2,1,1,0,1,1,1,-1
27191,183,179,1,0,13,-1,3,0,3,3,1,1,0,1,1,1,-1
27192,138,-1,0,0,-1,-1,3,1,2,-1,0,0,0,0,-1,1,-1
27193,138,-1,0,0,-1,-1,0,1,1,-1,0,0,0,0,1,1,1
27194,40,135,1,0,2,13,3,1,2,4,1,1,0,1,1,1,-1
27195,81,-1,0,0,-1,-1,1,1,1,-1,1,0,0,1,1,1,1
27196,138,-1,0,0,-1,-1,0,0,2,-1,1,0,0,1,-1,-1,-1
27197,6,-1,0,0,-1,-1,3,1,2,-1,1,0,0,1,-1,-1,-1
27198,107,95,1,0,-1,-1,0,1,2,-1,1,0,0,1,-1,-1,-1
27199,138,-1,0,0,-1,-1,0,1,1,-1,1,0,0,0,1,1,1
27200,138,-1,0,0,-1,-1,0,1,1,-1,0,0,0,0,1,1,1
27201,138,-1,0,0,-1,-1,3,1,1,-1,1,0,0,0,1,1,1
27202,138,-1,0,0,-1,-1,0,0,1,-1,1,0,0,0,1,1,1
27203,124,-1,1,0,2,-1,1,0,1,4,1,0,0,1,-1,-1,-1
27204,57,60,1,0,14,-1,0,0,3,4,1,0,0,0,1,1,-1
27205,124,178,1,0,1,6,0,0,1,4,1,1,0,1,1,1,1
27206,138,-1,0,0,-1,-1,3,0,2,-1,1,0,0,1,1,1,-1
27207,195,-1,1,0,-1,-1,0,0,3,-1,1,1,0,1,1,1,1
27208,138,-1,0,0,-1,-1,0,1,1,-1,1,0,0,0,1,1,1
27209,138,-1,0,0,-1,-1,0,1,2,-1,1,0,0,0,1,1,1
27210,138,-1,0,0,-1,-1,3,1,2,-1,1,0,0,1,-1,-1,-1
27211,18,36,1,0,-1,-1,0,0,2,-1,1,1,0,1,1,1,1
27212,111,135,1,0,-1,-1,0,1,1,-1,1,0,0,1,1,1,-1
27213,215,172,1,0,1,-1,0,0,3,3,1,1,0,1,1,1,1
27214,157,-1,1,0,-1,-1,0,1,2,-1,1,0,0,0,-1,-1,-1
27215,138,-1,0,0,-1,-1,0,1,2,-1,0,0,0,0,-1,-1,-1
27216,35,-1,1,0,2,13,0,1,2,-1,1,1,0,0,0,1,0
27217,157,-1,0,0,5,10,0,0,2,4,1,1,0,1,1,1,-1
27218,124,137,1,0,1,10,0,0,2,4,1,1,0,1,1,1,-1
27219,124,114,1,0,6,-1,0,0,2,4,1,1,0,1,1,1,-1
27220,110,106,1,0,4,13,0,0,2,4,1,0,0,1,-1,-1,-1
27221,124,135,1,0,4,13,0,0,1,4,1,0,0,1,-1,-1,-1
27222,124,36,1,0,2,-1,0,0,2,4,1,0,0,1,-1,-1,-1
27223,138,-1,0,0,-1,-1,0,1,2,-1,1,0,0,1,-1,-1,-1
27224,138,-1,0,0,-1,-1,3,1,1,-1,0,0,0,0,1,1,1
27225,138,-1,0,0,-1,-1,0,1,1,-1,0,0,0,0,1,1,1
27226,138,-1,0,0,-1,-1,0,1,1,-1,1,0,0,0,1,1,1
27227,138,-1,0,0,-1,-1,0,0,1,-1,1,0,0,0,1,1,1
27228,40,-1,0,0,10,-1,0,0,2,4,0,0,0,0,-1,-1,-1
27229,212,-1,0,0,2,14,3,1,2,3,0,0,0,0,-1,-1,-1
27230,157,-1,0,0,-1,-1,0,0,1,-1,1,0,0,1,-1,1,-1
27231,22,106,1,0,-1,-1,3,0,2,-1,1,1,0,1,1,1,0
27232,138,-1,0,0,-1,-1,3,1,1,-1,1,0,0,0,1,1,1
27233,138,-1,0,0,-1,-1,0,1,1,-1,1,0,0,0,1,1,1
27234,138,-1,0,0,-1,-1,0,1,1,-1,1,0,0,0,1,1,1
27235,138,-1,0,0,-1,-1,0,0,2,-1,1,0,0,0,1,1,1
27236,124,-1,1,0,2,13,1,0,2,4,1,0,0,1,1,1,1
27237,124,-1,1,0,4,-1,1,1,2,4,1,0,0,1,1,1,1
27238,27,158,1,0,2,-1,1,0,2,3,1,1,0,1,1,1,1
27239,97,95,1,0,5,14,0,0,2,3,1,0,0,1,-1,1,0
27240,138,-1,0,0,-1,-1,2,1,1,-1,1,0,0,0,1,1,1
27241,40,89,1,0,-1,-1,0,1,1,-1,1,1,0,1,1,-1,0
27242,4,-1,0,0,0,-1,3,1,1,3,1,1,0,1,0,0,0
27243,40,-1,1,0,14,-1,2,1,1,4,1,0,0,0,1,-1,1
27244,138,-1,0,0,-1,-1,0,1,2,-1,1,0,0,1,-1,-1,-1
27245,138,-1,0,0,-1,-1,3,0,2,-1,1,0,0,1,-1,-1,-1
27246,138,-1,0,0,-1,-1,0,1,2,-1,1,0,0,0,1,1,1
27247,124,-1,1,0,13,14,1,0,2,4,1,1,0,1,1,1,-1
27248,38,-1,1,0,-1,-1,0,1,2,-1,1,0,0,1,0,0,0
27249,124,-1,1,0,-1,-1,0,0,2,-1,1,1,0,1,-1,-1,-1
27250,138,135,1,0,14,-1,0,0,2,4,0,0,0,0,-1,-1,-1
27251,204,-1,0,0,6,-1,3,1,1,4,1,1,0,1,-1,1,-1
27252,18,-1,1,0,-1,-1,0,1,2,4,1,0,0,0,1,1,1
27253,138,-1,0,0,-1,-1,2,1,1,-1,1,0,0,0,1,1,1
27254,138,-1,0,0,-1,-1,0,0,2,-1,1,0,0,1,-1,-1,-1
27255,138,-1,0,0,-1,-1,0,0,2,-1,1,0,0,1,-1,-1,-1
27256,138,-1,0,0,-1,-1,0,0,1,-1,1,0,0,0,1,1,1
27257,138,-1,0,0,-1,-1,0,1,2,-1,1,0,0,0,1,1,1
27258,71,-1,1,0,-1,-1,3,1,3,-1,1,1,0,1,-1,1,-1
27259,6,-1,1,0,-1,-1,0,1,2,-1,1,0,0,0,-1,-1,-1
27260,159,-1,1,0,7,-1,0,1,1,-1,1,0,0,1,-1,1,-1
27261,159,-1,1,0,12,-1,1,0,1,4,1,0,0,1,-1,1,-1
27262,159,-1,1,0,7,-1,3,1,1,4,1,0,0,1,-1,1,-1
27263,138,-1,0,0,-1,-1,0,0,1,-1,1,0,0,1,-1,-1,-1
27264,138,-1,0,0,-1,-1,0,1,2,-1,1,0,0,1,-1,-1,-1
27265,138,-1,0,0,-1,-1,0,0,2,-1,1,0,0,1,-1,-1,-1
27266,138,-1,0,0,-1,-1,0,1,1,-1,1,0,0,0,1,1,1
27267,138,-1,0,0,-1,-1,0,0,2,-1,0,0,0,0,1,1,1
27268,138,-1,0,0,-1,-1,0,1,1,-1,0,0,0,0,1,1,1
27269,138,-1,0,0,-1,-1,0,0,1,-1,1,0,0,0,1,1,1
27270,117,-1,1,0,-1,-1,3,1,3,-1,1,1,0,1,-1,1,0
27271,57,60,1,0,-1,-1,3,1,3,-1,1,1,0,1,-1,1,-1
27272,159,95,1,0,4,13,3,0,2,4,1,0,0,1,1,1,-1
27273,164,172,1,0,2,13,0,1,2,4,1,1,0,1,-1,1,-1
27274,195,19,1,0,4,13,3,1,2,4,1,1,0,1,1,1,-1
27275,195,-1,1,0,2,13,0,0,2,4,1,1,0,1,1,1,-1
27276,195,50,1,0,12,-1,3,1,3,4,1,1,0,1,1,1,-1
27277,124,-1,1,0,-1,-1,0,1,2,-1,1,0,0,1,-1,-1,-1
27278,158,-1,1,0,-1,-1,0,1,2,-1,1,0,0,1,-1,-1,-1
27279,180,-1,0,0,-1,-1,3,1,2,-1,1,0,0,1,-1,-1,-1
27280,138,-1,0,0,-1,-1,0,1,1,-1,1,0,0,0,1,1,1
27281,138,-1,0,0,-1,-1,2,1,1,-1,1,0,0,0,1,1,1
27282,124,47,1,0,10,13,1,0,2,4,1,0,0,1,1,1,1
27283,138,-1,0,0,-1,-1,3,1,2,-1,1,0,0,1,-1,-1,-1
27284,138,-1,0,0,-1,-1,3,0,2,-1,1,0,0,0,-1,-1,-1
27285,124,-1,1,0,-1,-1,0,0,1,-1,1,1,0,1,-1,1,-1
27286,6,-1,0,0,-1,-1,0,0,2,-1,1,0,0,1,-1,-1,-1
27287,40,6,1,0,-1,-1,0,1,2,-1,1,0,0,1,-1,-1,-1
27288,138,-1,0,0,-1,-1,0,1,1,-1,1,0,0,0,1,1,1
27289,124,-1,0,0,-1,-1,0,1,2,-1,1,0,0,1,-1,-1,-1
27290,22,36,1,0,-1,-1,0,0,2,-1,1,0,0,1,-1,-1,-1
27291,111,-1,1,0,-1,-1,0,0,2,-1,1,1,0,1,1,-1,1
27292,17,-1,0,0,13,14,0,0,2,4,1,1,0,1,1,1,1
27293,138,-1,0,0,-1,-1,0,1,2,-1,1,0,0,1,-1,-1,-1
27294,27,-1,0,0,-1,-1,0,0,2,-1,1,0,0,1,-1,-1,-1
27295,138,-1,0,0,-1,-1,2,1,1,-1,1,0,0,0,1,1,1
27296,6,-1,1,0,-1,-1,3,0,1,-1,1,0,0,1,1,1,-1
27297,40,135,1,0,2,13,3,1,2,4,1,1,0,1,1,1,1
27298,18,35,1,0,2,13,0,1,2,3,1,1,0,1,-1,1,-1
27299,105,-1,0,0,-1,-1,0,1,1,2,0,0,0,0,-1,-1,-1
27300,57,-1,1,0,6,14,1,1,3,4,0,0,0,1,-1,-1,-1
27301,138,-1,0,0,-1,-1,0,1,1,-1,1,0,0,0,1,1,1
27302,138,-1,0,0,-1,-1,0,0,2,-1,0,0,0,0,1,1,1
27303,138,-1,0,0,-1,-1,0,0,1,-1,1,0,0,0,1,1,1
27304,124,-1,1,0,-1,-1,0,1,2,-1,1,0,0,0,-1,-1,-1
27305,40,-1,1,0,13,-1,1,1,2,4,0,0,0,1,-1,-1,-1
27306,40,-1,1,0,2,13,1,1,2,4,0,0,0,1,-1,-1,-1
27307,138,-1,0,0,-1,-1,0,1,2,-1,1,0,0,1,-1,-1,-1
27308,138,-1,0,0,-1,-1,0,0,2,-1,1,0,0,1,-1,-1,-1
27309,138,-1,0,0,-1,-1,2,1,1,-1,1,0,0,1,-1,-1,-1
27310,138,-1,0,0,-1,-1,0,1,1,-1,1,0,0,0,1,1,1
27311,57,186,1,0,0,-1,1,1,3,4,1,1,0,1,1,1,1
27312,47,-1,1,0,1,2,1,1,3,-1,0,0,0,1,-1,-1,-1
27313,47,-1,1,0,13,-1,1,0,3,-1,0,0,0,1,-1,-1,-1
27314,135,-1,1,0,4,-1,1,1,3,4,0,0,0,1,-1,-1,-1
27315,135,-1,1,0,4,-1,1,1,3,4,0,0,0,1,-1,-1,-1
27316,71,50,1,0,10,13,0,0,3,4,1,1,0,1,1,1,1
27317,124,-1,1,0,3,-1,0,1,1,-1,1,1,0,1,1,1,0
27318,14,-1,1,0,6,8,0,1,2,4,1,1,0,1,1,1,1
27319,40,-1,1,0,-1,-1,3,0,1,-1,1,1,0,1,1,1,1
27320,138,-1,0,0,-1,-1,0,0,1,-1,1,0,0,0,1,1,1
27321,138,-1,0,0,-1,-1,0,1,2,-1,1,0,0,0,1,1,1
27322,138,-1,0,0,-1,-1,0,0,1,-1,1,0,0,0,1,1,1
27323,138,-1,0,0,-1,-1,0,0,1,-1,1,0,0,0,1,1,1
27324,124,-1,1,0,2,13,3,0,2,4,1,1,0,1,1,1,-1
27325,12,96,1,0,0,14,3,1,2,2,1,1,0,1,-1,1,-1
27326,111,-1,1,0,-1,-1,0,0,3,-1,1,0,0,1,-1,-1,-1
27327,180,6,1,0,-1,-1,0,0,2,-1,1,0,0,1,-1,-1,-1
27328,124,-1,0,0,-1,-1,0,1,3,-1,1,0,0,1,-1,-1,-1
27329,17,-1,0,0,-1,-1,0,0,3,-1,1,0,0,1,-1,-1,-1
27330,124,22,1,0,-1,-1,0,1,3,-1,1,0,0,1,-1,-1,-1
27331,180,-1,0,0,-1,-1,0,1,3,-1,1,0,0,1,-1,-1,-1
27332,6,58,1,0,-1,-1,0,0,3,-1,0,0,0,1,-1,-1,-1
27333,45,-1,0,0,-1,-1,2,1,3,-1,1,0,0,1,-1,-1,-1
27334,10,-1,0,0,-1,-1,0,0,3,-1,1,0,0,1,-1,-1,-1
27335,66,-1,0,0,-1,-1,0,0,3,-1,1,0,0,1,-1,-1,-1
27336,6,-1,0,0,-1,-1,3,0,2,-1,1,0,0,1,-1,-1,-1
27337,61,6,1,0,-1,-1,0,0,3,-1,1,0,0,1,-1,-1,-1
27338,6,-1,0,0,-1,-1,0,0,3,-1,1,0,0,1,-1,-1,-1
27339,6,-1,0,0,-1,-1,0,1,3,-1,1,0,0,1,-1,-1,-1
27340,124,-1,0,0,-1,-1,2,0,3,-1,1,0,0,1,-1,-1,-1
27341,178,106,1,0,-1,-1,0,1,2,-1,1,0,0,1,-1,-1,-1
27342,53,-1,0,0,-1,-1,0,0,3,-1,1,0,0,1,-1,-1,-1
27343,124,172,1,0,-1,-1,0,0,2,-1,1,0,0,1,-1,-1,-1
27344,124,6,1,0,-1,-1,0,0,2,-1,1,0,0,1,-1,-1,-1
27345,124,-1,0,0,-1,-1,0,1,3,-1,1,0,0,1,-1,-1,-1
27346,6,-1,0,0,-1,-1,0,0,2,-1,1,0,0,1,-1,-1,-1
27347,6,-1,0,0,-1,-1,0,0,2,-1,1,0,0,1,-1,-1,-1
27348,6,-1,0,0,-1,-1,3,0,2,-1,1,0,0,1,-1,-1,-1
27349,6,-1,0,0,-1,-1,0,1,2,-1,1,0,0,1,-1,-1,-1
27350,104,46,1,0,-1,-1,0,1,1,-1,1,0,0,1,-1,-1,-1
27351,124,-1,0,0,-1,-1,3,0,2,-1,1,0,0,1,-1,-1,-1
27352,40,6,1,0,-1,-1,2,1,2,-1,1,0,0,1,-1,-1,-1
27353,6,-1,0,0,-1,-1,3,0,2,-1,1,0,0,1,-1,-1,-1
27354,124,-1,0,0,-1,-1,0,1,3,-1,1,0,0,1,-1,-1,-1
27355,180,188,1,0,-1,-1,0,1,2,-1,1,0,0,1,-1,-1,-1
27356,6,-1,0,0,-1,-1,3,1,2,-1,1,0,0,1,-1,-1,-1
27357,124,-1,0,0,-1,-1,0,1,3,-1,1,0,0,1,-1,-1,-1
27358,35,19,1,0,-1,-1,0,0,2,-1,1,0,0,1,-1,-1,-1
27359,6,178,1,0,-1,-1,0,1,3,-1,1,0,0,1,-1,-1,-1
27360,6,-1,0,0,-1,-1,0,0,2,-1,1,0,0,1,-1,-1,-1
27361,124,-1,0,0,-1,-1,0,0,3,-1,1,0,0,1,-1,-1,-1
27362,124,6,1,0,-1,-1,0,1,2,-1,1,0,0,1,-1,-1,-1
27363,124,-1,0,0,-1,-1,0,0,3,-1,1,0,0,1,-1,-1,-1
27364,40,66,1,0,-1,-1,0,1,2,-1,1,0,0,1,-1,-1,-1
27365,159,106,1,0,-1,-1,0,0,3,-1,1,0,0,1,-1,-1,-1
27366,6,-1,0,0,-1,-1,0,0,1,-1,1,0,0,1,-1,-1,-1
27367,110,13,1,0,-1,-1,0,1,1,-1,1,0,0,1,-1,-1,-1
27368,158,-1,0,0,-1,-1,2,0,2,-1,1,0,0,1,-1,-1,-1
27369,138,-1,0,0,-1,-1,2,0,1,-1,1,0,0,0,1,1,1
27370,138,-1,0,0,-1,-1,0,0,1,-1,1,0,0,0,1,1,1
27371,195,120,1,0,-1,-1,0,0,1,-1,1,0,0,0,1,1,1
27372,129,-1,1,0,0,13,0,1,3,3,1,1,1,1,1,1,1
27373,157,-1,1,0,-1,-1,0,1,1,-1,1,0,0,0,-1,-1,-1
27374,138,-1,0,0,-1,-1,0,1,1,-1,1,0,0,1,-1,-1,-1
27375,138,-1,0,0,-1,-1,0,1,2,-1,1,0,0,0,1,1,1
27376,138,-1,0,0,-1,-1,0,1,1,-1,1,0,0,0,1,1,1
27377,124,172,1,0,13,14,1,0,2,3,1,0,0,1,1,1,-1
27378,180,106,1,0,13,14,1,1,1,4,0,0,0,1,1,-1,-1
27379,110,-1,1,0,10,13,0,1,2,3,0,0,0,1,1,1,-1
27380,12,-1,1,0,8,-1,0,0,2,3,0,1,0,1,1,1,-1
27381,138,-1,0,0,3,-1,3,1,2,4,1,0,0,1,1,1,1
27382,157,106,1,0,-1,-1,2,0,2,-1,1,0,0,0,-1,-1,-1
27383,138,-1,0,0,-1,-1,0,1,1,-1,1,0,0,0,1,1,1
27384,138,-1,0,0,-1,-1,0,1,1,-1,1,0,0,0,1,1,1
27385,138,-1,0,0,-1,-1,2,1,1,-1,1,0,0,0,1,1,1
27386,138,-1,0,0,-1,-1,0,1,1,-1,1,0,0,0,1,1,1
27387,138,-1,0,0,-1,-1,0,0,2,-1,1,0,0,0,1,1,1
27388,28,135,1,0,3,-1,3,1,2,4,1,1,0,1,1,1,-1
27389,104,-1,1,0,2,13,3,0,0,4,1,0,0,1,1,1,1
27390,183,-1,0,0,-1,-1,0,0,3,2,1,1,1,1,1,1,1
27391,157,-1,0,0,3,13,3,1,2,4,1,0,0,1,-1,-1,-1
27392,14,-1,0,0,11,13,3,0,2,3,1,1,1,1,1,1,0
27393,10,-1,0,0,3,6,0,0,2,4,1,1,0,1,1,1,-1
27394,195,-1,1,0,-1,-1,1,0,2,-1,1,0,0,1,1,1,1
27395,138,-1,0,0,-1,-1,0,0,1,-1,1,0,0,0,1,1,1
27396,138,-1,0,0,-1,-1,0,0,1,-1,1,0,0,0,1,1,1
27397,124,172,1,0,1,2,3,0,2,4,1,1,0,1,1,1,0
27398,124,-1,0,0,-1,-1,0,0,1,-1,1,0,0,1,-1,-1,-1
27399,40,135,1,0,2,13,1,0,2,4,1,0,0,1,-1,0,0
27400,57,-1,0,0,6,-1,3,1,3,4,1,0,0,1,0,0,0
27401,57,-1,0,0,6,-1,0,0,3,4,1,0,0,1,0,0,-1
27402,117,172,1,0,12,-1,3,1,3,3,1,0,0,1,-1,1,-1
27403,71,101,1,0,-1,-1,0,1,2,-1,1,0,0,0,-1,1,-1
27404,138,-1,0,0,-1,-1,2,1,3,-1,1,0,0,0,1,1,1
27405,116,-1,0,0,6,-1,3,1,3,4,1,1,0,1,0,1,-1
27406,124,135,1,0,-1,-1,0,1,2,-1,1,0,0,0,-1,-1,-1
27407,138,-1,0,0,-1,-1,0,1,1,-1,1,0,0,0,1,1,1
27408,124,135,1,0,2,-1,0,1,2,4,1,1,0,1,1,1,0
27409,195,-1,1,0,10,14,0,1,2,3,1,1,0,1,1,1,0
27410,138,-1,0,0,-1,-1,0,1,1,-1,1,0,0,0,1,1,1
27411,138,-1,1,0,-1,-1,3,0,2,-1,1,1,0,0,-1,1,0
27412,105,-1,0,0,-1,-1,0,1,1,2,1,1,0,0,-1,-1,-1
