,age,sex,size,fixed,house_trained,special_needs,shots_current,env_children,env_dogs,env_cats
31140,0,1,2,1,0,0,1,1,1,1
31144,0,0,2,1,0,0,0,1,1,1
31152,1,0,2,1,0,0,1,1,1,1
31154,0,1,0,1,1,0,1,0,1,0
31155,0,1,1,1,1,0,1,1,1,1
31157,0,1,1,1,0,0,0,1,1,1
31159,2,1,3,1,0,0,1,1,1,1
31160,3,1,1,1,0,0,1,0,1,1
31163,1,1,3,1,0,0,1,1,1,1
31164,0,1,3,1,1,0,1,1,1,1
31168,0,1,2,1,0,0,1,1,1,1
31170,1,1,2,1,0,0,1,1,1,1
31175,0,0,2,1,1,0,1,1,1,1
31176,3,0,2,1,1,0,1,1,1,1
31177,0,1,2,0,0,0,0,0,1,0
31181,3,0,2,0,0,0,0,1,1,1
31182,2,1,3,1,1,0,1,1,1,1
31183,1,1,2,1,0,0,1,1,1,1
31185,0,0,1,1,0,0,0,1,1,1
31186,3,0,2,1,1,0,1,1,1,1
31188,0,0,2,1,1,0,1,1,1,1
31190,3,1,2,1,0,0,1,1,1,1
31193,3,1,1,1,0,0,1,1,1,1
31196,0,0,1,1,1,0,1,1,0,1
31197,0,1,1,1,1,0,1,0,1,1
31198,0,0,2,1,1,0,1,1,1,1
31200,0,1,3,1,1,0,1,1,1,1
31207,0,1,2,1,0,0,1,1,1,1
31228,0,1,2,0,0,0,0,1,1,1
31229,1,0,2,0,0,0,1,1,1,1
31230,1,1,2,0,0,0,1,1,1,1
31231,0,0,2,1,0,0,0,1,1,1
31232,3,1,2,1,1,0,1,1,1,1
31245,3,1,1,1,1,1,1,1,0,0
31252,0,0,2,1,1,0,0,1,0,0
31256,0,0,2,1,0,0,1,1,1,1
31265,0,1,2,1,1,0,1,1,1,0
31266,3,0,3,1,1,0,1,1,1,0
31269,3,1,2,0,0,0,0,1,1,1
31270,0,1,2,0,0,0,0,1,1,1
31271,1,0,2,0,0,0,0,1,1,1
31275,3,1,1,1,1,0,1,1,1,1
31276,0,1,3,0,1,0,1,1,1,0
31279,0,0,2,1,1,0,1,1,1,1
31283,0,1,1,1,1,0,1,1,1,1
31284,3,1,2,1,1,1,1,0,1,1
31285,0,0,1,1,0,0,1,1,1,1
31286,1,1,1,1,0,0,1,1,1,1
31289,3,1,2,1,0,0,1,1,1,0
31290,1,1,3,0,0,0,1,1,1,1
31291,1,1,1,0,0,0,1,1,1,1
31292,1,0,1,0,0,0,1,1,1,1
31293,1,1,2,0,0,0,1,1,1,1
31297,0,0,3,1,1,0,0,1,1,1
31303,0,1,2,1,1,0,1,0,1,1
31305,0,1,2,1,1,1,1,1,1,1
31309,1,1,1,0,0,0,1,1,1,1
31319,0,1,1,0,0,0,0,1,0,0
31320,0,0,2,1,1,0,1,1,1,1
31325,0,1,2,0,0,0,0,0,1,0
31326,2,0,2,0,0,0,0,1,1,1
31330,0,0,3,1,0,0,0,1,1,0
31332,1,0,2,1,1,0,1,1,1,1
31336,3,0,3,1,1,0,1,1,1,1
31337,3,1,2,1,0,0,1,1,1,1
31338,0,1,2,1,0,0,1,1,0,0
31340,3,1,2,1,0,0,1,1,1,0
31342,0,0,1,1,1,0,1,1,0,0
31344,0,0,1,1,0,0,0,1,1,1
31345,0,1,1,1,1,0,1,1,0,0
31348,3,0,2,1,1,0,1,1,1,0
31354,0,0,1,1,1,0,1,1,1,1
31363,3,0,2,1,0,0,1,1,0,0
31364,0,0,2,1,1,0,1,1,1,1
31365,0,0,1,1,1,0,1,1,1,0
31367,3,1,2,1,1,0,1,1,1,1
31368,2,1,2,1,1,1,1,1,1,1
31369,2,1,0,1,1,1,1,0,1,1
31380,0,1,1,1,0,0,1,1,1,1
31381,2,1,1,1,1,1,1,1,1,1
31384,3,1,1,1,0,0,1,1,0,0
31390,0,0,3,0,1,0,0,0,1,1
31392,3,1,2,1,1,0,1,1,1,1
31394,0,1,1,1,1,0,1,1,1,0
31395,3,0,1,1,1,0,1,1,1,1
31397,0,1,1,1,1,0,1,1,1,0
31398,3,1,2,1,0,0,0,1,1,1
31399,3,1,2,1,0,0,1,1,1,1
31408,0,0,2,1,1,0,1,1,1,0
31421,0,1,1,0,0,0,0,1,1,1
31422,0,1,1,0,0,0,0,1,1,1
31427,0,1,1,0,0,0,0,0,0,0
31429,0,0,2,1,1,0,1,1,1,0
31436,1,0,1,0,0,0,1,1,1,1
31437,1,1,1,0,0,0,1,1,1,1
31438,1,0,1,0,0,0,1,1,1,1
31439,1,1,1,0,0,0,1,1,1,1
31442,0,0,2,0,0,0,0,1,1,1
31443,0,0,2,1,1,0,0,1,1,1
31454,0,0,2,1,0,0,0,1,1,0
31456,3,0,2,1,0,0,1,1,1,1
31457,0,1,1,1,0,0,0,1,1,1
31461,1,0,2,0,0,0,1,1,1,1
31465,3,0,2,1,1,0,1,1,1,1
31468,0,0,2,0,0,0,0,1,1,1
31472,3,0,2,0,1,0,1,0,1,0
31473,2,0,2,1,0,1,1,0,0,0
31474,0,1,1,1,1,0,1,0,0,0
31475,3,0,2,1,1,0,1,0,0,0
31476,3,0,2,1,0,0,1,0,0,0
31478,3,1,2,1,1,0,1,1,1,1
31489,1,1,2,1,1,0,1,1,1,1
31494,1,1,2,1,0,0,1,1,1,1
31495,0,0,2,1,1,0,1,1,1,1
31499,1,0,2,1,1,0,1,1,1,1
31502,3,0,2,1,1,0,1,1,1,0
31507,3,0,1,1,1,0,1,1,0,0
31510,0,0,2,1,0,0,1,1,1,1
31515,3,0,1,0,0,0,0,1,1,1
31520,0,0,2,0,0,0,0,1,1,1
31521,0,1,2,0,0,0,0,1,1,1
31524,0,0,3,1,1,0,1,0,1,1
31526,3,1,1,1,1,0,1,1,1,1
31528,1,1,2,0,0,0,1,1,1,1
31537,1,1,3,1,0,0,1,0,0,0
31540,0,0,2,1,1,0,1,1,1,0
31541,2,1,3,1,0,0,1,0,0,1
31545,0,0,2,0,0,0,0,1,1,0
31547,0,0,2,1,0,0,0,1,1,1
31554,1,0,3,1,0,0,1,1,1,1
31555,0,1,2,1,1,1,1,0,0,0
31564,2,1,1,1,1,0,1,1,1,1
31567,0,0,2,0,0,0,0,1,1,0
31571,2,0,2,1,1,0,1,1,0,0
31579,3,1,2,1,1,0,1,1,0,0
31587,0,1,1,1,0,0,1,1,0,0
31589,3,1,2,0,1,0,1,1,1,0
31590,0,1,2,0,0,0,0,1,1,1
31593,0,1,1,0,0,0,1,1,0,0
31595,3,0,1,1,1,0,1,1,1,0
31600,0,1,0,1,1,0,1,1,0,0
31608,0,1,2,0,0,0,0,1,1,0
31612,0,0,1,1,1,0,1,1,1,0
31616,0,1,2,0,0,0,0,1,1,1
31619,0,1,2,1,1,0,1,1,1,1
31621,3,0,2,1,0,0,0,1,1,0
31641,0,1,2,1,1,0,1,1,1,1
31642,0,0,1,0,1,0,0,1,0,0
31643,0,0,1,0,0,0,1,1,0,0
31645,1,1,2,1,0,0,1,1,1,1
31646,3,0,2,1,1,0,1,1,1,0
31647,0,0,2,1,1,0,1,1,1,1
31648,3,1,2,0,0,0,0,0,1,1
31651,0,0,1,1,0,0,0,1,1,1
31652,0,0,2,1,1,0,1,0,0,0
31654,0,1,1,1,1,0,1,1,1,0
31658,2,0,2,1,1,1,1,1,1,0
31661,0,1,1,1,1,0,0,1,1,1
31662,2,0,1,1,1,0,0,1,1,1
31668,3,0,2,1,0,0,1,1,0,0
31670,3,1,1,0,0,0,0,1,1,1
31672,0,0,2,0,0,0,1,1,0,0
31674,0,1,2,1,0,0,0,1,1,1
31675,0,0,2,0,0,0,1,1,0,0
31677,0,0,2,0,0,0,0,0,1,0
31681,0,1,2,1,1,0,1,1,1,1
31689,3,1,2,1,1,0,1,1,1,0
31691,3,0,2,1,1,0,1,1,0,0
31699,3,1,1,0,0,0,1,1,1,1
31702,1,1,3,1,0,1,1,0,1,1
31707,0,0,2,1,1,0,1,0,1,1
31713,0,1,2,0,0,0,0,1,1,1
31714,3,0,2,1,1,0,1,0,1,1
31715,0,1,1,1,1,0,1,0,1,1
31716,1,0,1,1,1,0,1,0,0,0
31721,0,0,2,1,0,0,1,0,0,0
31725,0,1,1,1,1,1,1,0,1,0
31729,3,1,1,1,1,0,1,1,1,1
31730,3,0,3,1,1,0,0,0,1,1
31731,0,1,3,0,1,0,0,1,1,1
31732,3,1,2,1,1,0,1,1,1,0
31734,3,0,2,1,0,0,1,1,1,1
31738,0,0,2,1,1,1,1,1,1,0
31741,0,1,1,1,1,0,1,0,0,1
31749,3,1,2,1,1,0,0,0,1,1
31750,0,1,1,1,1,0,1,1,1,1
31753,0,1,2,0,0,0,0,1,1,1
31760,0,1,1,1,1,0,1,1,0,0
31761,0,0,2,1,1,0,1,1,0,0
31763,1,1,1,0,0,0,0,1,1,1
31764,3,0,2,0,0,0,0,1,1,1
31768,0,0,2,1,0,0,0,1,1,1
31769,0,1,2,1,0,0,0,1,1,1
31770,1,1,1,0,0,0,0,1,1,1
31771,3,1,2,0,0,0,0,0,0,0
31772,3,0,2,1,1,0,1,1,1,1
31773,0,0,1,1,1,0,1,0,0,0
31777,0,0,1,1,1,0,1,0,0,1
31787,0,1,1,1,0,0,1,0,0,0
31788,0,1,0,1,0,0,1,0,0,0
31789,2,1,1,1,0,0,1,1,1,0
31791,3,1,2,1,0,0,1,0,0,0
31793,2,1,2,1,0,0,1,1,1,1
31795,3,0,2,1,1,0,1,1,1,0
31798,2,0,2,1,1,0,1,1,0,0
31801,3,0,2,1,0,1,1,0,0,0
31804,3,1,2,1,1,0,1,1,1,1
31805,3,0,2,1,1,0,1,0,1,1
31806,3,1,2,1,1,0,1,0,1,1
31808,3,1,2,1,0,0,1,1,0,0
31813,0,1,2,0,0,0,0,1,1,1
31814,0,0,2,0,0,0,0,1,1,0
31815,2,0,2,1,0,0,0,1,1,0
31816,2,1,1,1,1,0,0,1,1,1
31817,0,0,2,1,1,0,0,1,1,1
31818,0,1,2,1,1,0,0,1,1,1
31819,0,1,1,1,1,0,0,0,1,0
31820,0,1,2,1,1,0,0,0,1,1
31829,2,0,2,0,0,0,1,1,0,0
31833,0,0,1,1,0,0,1,0,0,0
31836,0,0,3,1,1,0,1,0,1,1
31838,3,1,1,1,1,0,1,1,1,0
31844,0,0,2,1,1,0,1,1,1,0
31853,3,1,3,1,1,0,1,0,1,1
31854,0,1,3,1,1,0,1,1,1,1
31859,2,1,1,1,1,0,1,0,0,0
31871,0,1,2,1,1,0,1,0,0,0
31874,0,1,2,1,1,1,1,0,0,0
31876,0,1,1,1,1,0,1,0,1,0
31878,0,0,1,1,0,0,1,1,1,0
31880,0,1,1,1,1,0,0,0,0,0
31883,0,0,2,1,1,0,1,0,0,0
31886,0,1,2,1,1,1,1,1,0,0
31890,0,0,1,1,1,0,1,0,0,0
31892,0,0,2,1,1,1,1,1,1,1
31893,3,1,1,1,1,0,1,1,1,0
31896,2,1,2,1,1,0,1,0,0,0
31899,0,0,2,1,1,0,1,1,0,0
31911,0,0,1,0,0,0,0,1,1,0
31913,2,1,1,1,0,0,1,0,1,0
31920,0,1,2,1,1,0,1,0,0,0
31922,0,0,2,1,1,0,1,1,1,1
31931,0,0,2,1,1,0,1,0,1,1
31932,3,1,2,1,1,0,1,0,1,1
31934,3,0,3,1,1,0,1,0,1,1
31938,0,1,1,1,0,0,1,1,0,0
31939,0,1,1,1,0,0,1,0,1,1
31940,3,1,2,1,1,0,1,0,1,1
31956,0,1,2,0,0,1,1,1,1,1
31963,0,0,2,1,0,0,0,1,0,0
31964,0,1,1,1,1,1,1,0,1,1
31976,0,0,3,1,0,0,1,0,1,1
31986,0,0,2,1,1,0,1,0,1,0
31992,3,1,2,1,1,0,1,1,1,1
31999,3,1,0,1,1,0,1,0,0,0
32000,0,1,1,1,0,0,1,0,1,1
32001,0,0,1,1,1,0,1,0,0,0
32003,2,1,2,1,0,0,1,1,1,1
32023,3,0,1,1,1,0,1,1,0,0
32026,0,0,1,1,1,0,1,1,1,1
32036,0,0,1,1,1,0,1,0,0,1
32041,0,1,1,1,0,0,1,0,0,0
32068,2,1,2,1,0,0,1,1,1,1
32069,2,1,1,1,1,0,1,1,0,0
32072,2,0,2,1,1,0,1,0,1,0
32073,2,0,2,1,1,0,1,1,0,0
32075,2,1,1,1,1,0,1,1,1,1
32080,0,0,2,1,0,0,1,0,0,0
32081,0,1,2,1,0,0,1,0,0,1
32087,2,1,1,1,1,1,1,0,0,0
32100,0,0,2,1,1,0,1,1,1,1
32113,3,0,3,1,1,0,1,1,1,1
32126,3,0,2,1,1,0,0,1,1,1
32128,1,1,2,1,0,0,1,1,1,1
32140,0,0,2,1,1,0,0,1,1,1
32150,1,1,2,1,0,0,1,1,1,1
32181,0,1,0,0,0,0,0,1,1,0
32189,0,1,2,1,1,0,1,0,0,0
32255,0,1,1,1,1,0,1,0,0,0
32272,2,1,1,1,1,0,1,1,1,1
32287,3,0,3,1,1,0,1,0,1,1
32288,0,0,3,1,1,0,1,0,1,1
32298,1,0,2,0,1,0,1,1,1,1
32299,1,1,3,1,0,0,1,1,1,1
32303,0,0,2,1,1,0,1,1,1,1
32306,3,1,1,1,1,0,0,1,1,1
32307,3,0,1,1,1,0,0,1,1,1
32320,0,0,1,1,1,0,1,1,1,0
32323,0,0,2,1,1,0,1,1,1,1
32327,0,0,3,1,1,0,1,1,1,1
32328,0,1,3,1,1,0,0,0,1,1
32329,1,0,2,1,0,0,1,1,1,1
32330,1,0,2,1,0,0,1,1,1,1
32425,0,0,2,1,1,1,1,1,1,1
32427,0,1,3,1,0,0,1,1,1,1
32430,0,0,2,1,1,0,0,1,1,1
32431,0,0,3,1,1,0,0,1,1,1
32433,1,1,2,0,0,0,0,1,1,1
32434,1,1,2,0,0,0,0,1,1,1
32435,1,0,2,0,0,0,0,1,1,1
32436,3,0,2,1,1,0,0,1,1,0
32439,0,1,1,1,1,0,1,1,1,1
32440,3,1,2,1,1,0,1,1,1,1
32454,3,1,1,0,1,0,1,1,1,1
32455,3,1,2,1,1,0,0,0,1,0
32465,0,0,1,1,1,0,1,1,1,1
32470,0,1,1,1,1,0,1,1,1,1
32471,2,1,3,1,1,0,1,1,1,1
32477,0,1,1,1,1,0,0,1,1,1
32478,0,1,3,1,1,0,1,1,1,1
32479,0,0,2,1,1,0,1,1,1,1
32480,0,1,2,1,1,0,1,1,1,1
32481,0,1,2,1,1,0,1,1,0,0
32485,0,1,2,1,0,0,1,1,1,0
32487,0,0,2,1,1,0,1,1,0,0
32489,3,1,2,1,1,0,1,1,1,1
32490,3,0,2,1,1,0,1,1,1,1
32491,0,0,1,1,1,0,1,1,1,1
32492,0,1,1,1,1,0,1,1,1,1
32496,3,1,2,1,1,0,1,1,1,1
32497,0,0,2,1,1,0,1,1,1,0
32501,0,1,2,1,1,0,1,1,1,0
32502,3,0,2,1,1,0,1,1,1,0
32505,3,0,2,1,1,0,1,1,1,1
32510,0,0,2,1,1,0,1,1,1,1
32514,0,1,2,1,1,0,1,1,1,1
32520,3,1,2,1,1,0,1,1,1,1
32522,0,1,2,1,1,1,0,0,1,1
32525,0,1,2,1,0,0,1,1,1,0
32528,0,1,2,1,1,0,1,1,1,1
32531,3,0,2,1,1,0,1,1,1,1
32532,3,0,2,1,1,0,1,1,1,1
32534,0,1,2,0,0,0,0,1,1,1
32535,0,0,2,0,0,0,0,1,1,1
32542,2,0,3,0,0,0,0,1,1,1
32559,0,1,2,1,1,0,1,1,1,1
32560,0,1,2,1,0,0,0,1,1,1
32567,1,1,1,1,0,0,1,1,1,1
32574,2,0,3,1,0,0,0,1,1,1
32596,0,0,2,1,1,0,1,1,1,1
32597,3,1,1,1,1,0,1,1,1,0
32600,0,1,2,1,0,0,1,1,1,1
32601,3,1,1,1,1,0,1,1,1,1
32611,1,0,2,1,0,0,0,1,1,1
32612,1,0,2,1,0,0,1,1,1,1
32613,1,1,2,1,0,0,1,1,1,1
32614,1,1,2,1,0,0,1,1,1,1
32615,1,1,2,1,0,0,1,1,1,1
32620,0,0,3,0,1,0,1,1,1,1
32630,3,0,2,0,0,0,0,1,1,1
32633,3,0,2,1,0,0,1,1,1,1
32635,2,1,2,1,0,0,1,1,1,1
32641,0,1,2,1,1,0,1,0,1,1
32650,3,0,3,1,0,0,1,1,1,1
32651,3,0,3,1,0,0,1,1,1,1
32656,0,0,1,1,0,0,1,1,1,1
32657,0,0,2,1,0,0,1,1,1,1
32660,3,1,2,1,1,0,1,1,1,0
32664,3,1,2,1,0,0,0,1,1,0
32671,0,1,1,1,0,0,1,1,1,0
32673,0,1,2,1,0,0,0,1,1,1
32685,0,1,3,1,1,0,1,1,1,1
32691,3,1,1,1,0,0,0,1,1,1
32692,1,0,2,1,0,0,0,1,1,1
32697,0,1,1,0,0,0,0,1,1,1
32698,1,0,3,1,0,0,0,1,1,1
32699,0,0,2,1,0,0,0,1,1,1
32700,0,1,2,1,0,0,0,1,1,1
32710,1,1,2,0,1,0,1,1,1,1
32711,0,0,2,1,0,0,1,1,1,0
32712,2,1,3,1,1,0,1,1,1,1
32713,2,0,3,1,1,0,1,1,1,1
32715,0,1,2,1,1,0,1,1,1,1
32722,0,0,2,1,0,0,1,1,1,0
32723,0,0,2,1,1,0,1,1,1,0
32728,0,0,1,1,1,0,1,1,1,0
32743,0,1,2,1,1,0,1,1,1,1
32745,1,1,2,1,1,0,1,1,1,1
32747,0,0,2,1,1,0,1,1,1,0
32748,1,0,2,1,0,0,1,1,1,1
32750,3,1,3,1,0,0,1,1,1,1
32758,1,0,3,1,0,0,1,1,1,1
32759,0,1,1,1,0,1,1,1,1,0
32762,1,0,3,1,0,0,1,1,1,1
32764,1,0,2,1,0,0,1,1,1,1
32766,1,1,1,1,0,0,1,1,1,1
32777,0,0,3,1,1,0,1,0,0,0
32778,0,1,3,1,1,0,1,1,1,1
32779,3,1,2,1,0,1,1,1,1,0
32796,0,0,3,1,0,0,0,1,1,1
32797,0,1,1,1,0,0,1,1,1,1
32802,1,1,2,1,0,0,1,1,1,1
32803,0,1,1,1,1,0,1,1,1,0
32804,3,0,1,1,0,0,0,1,1,1
32814,1,0,2,1,0,0,1,1,1,1
32815,3,0,1,1,0,0,1,1,1,1
32816,3,0,2,1,1,0,1,1,1,1
32818,1,1,1,1,0,0,1,1,1,1
32819,1,0,2,1,0,0,1,1,1,1
32820,1,0,2,1,0,0,1,1,1,1
32821,1,1,2,1,0,0,1,1,1,1
32822,0,1,3,1,1,0,1,1,1,1
32823,1,0,1,1,0,0,1,1,1,1
32824,1,0,1,1,0,0,1,1,1,1
32825,1,0,1,1,0,0,1,1,1,1
32826,1,1,1,1,0,0,1,1,1,1
32828,1,1,1,1,0,0,1,1,1,1
32829,1,1,2,1,0,0,1,1,1,1
32830,1,0,1,1,1,0,1,1,1,1
32831,3,0,2,1,1,0,1,1,1,1
32833,1,1,1,1,1,0,1,1,1,1
32834,3,1,3,1,1,0,1,1,1,1
32843,0,0,2,1,1,0,1,1,1,1
32845,0,1,3,1,1,0,0,1,1,1
32846,1,0,1,1,1,0,0,1,1,1
32857,0,1,3,0,1,0,1,1,1,0
32868,0,1,1,1,1,0,1,1,1,1
32869,0,1,2,1,0,0,1,1,1,1
32870,0,0,1,1,1,0,1,1,1,0
32872,1,0,1,1,0,0,1,1,1,1
32873,1,1,1,1,0,0,1,1,1,1
32887,3,1,3,1,1,0,1,1,1,1
32888,3,0,2,1,0,0,1,0,1,0
32900,0,0,2,1,1,0,1,1,1,1
32901,0,1,2,1,0,0,1,1,1,1
32902,0,0,2,1,1,0,1,1,1,0
32911,0,1,2,1,1,0,1,1,1,0
32912,0,1,3,1,1,1,1,0,1,1
32913,0,1,2,1,1,0,1,1,1,1
32915,3,0,2,1,1,0,1,1,1,0
32925,0,0,1,1,1,0,1,1,1,1
32931,0,1,2,1,1,0,1,1,1,1
32933,0,0,2,1,1,0,1,1,0,0
32950,1,1,2,1,0,0,1,1,1,1
32953,0,0,0,1,0,0,1,1,1,1
32955,0,1,0,1,1,0,1,1,1,1
32963,2,1,3,1,0,0,1,0,1,1
32964,0,1,2,1,1,0,1,1,1,1
32968,0,0,2,1,1,0,1,1,1,1
32969,0,1,1,1,0,0,1,0,1,1
32970,1,1,2,1,0,0,1,1,1,1
32999,1,0,3,1,0,0,1,1,1,1
33003,2,0,3,1,1,0,1,1,1,1
33013,0,0,2,1,0,0,0,1,1,1
33014,0,0,3,1,0,0,0,1,1,1
33015,0,1,3,1,0,0,0,1,1,1
33016,0,0,2,1,0,0,0,1,1,1
33017,0,1,1,1,0,0,0,1,1,1
33021,1,1,3,0,0,0,0,1,1,1
33024,1,0,2,0,0,0,1,1,1,1
33025,1,1,3,0,0,0,1,1,1,1
33031,1,0,2,1,0,0,1,1,1,1
33032,0,1,2,1,1,0,1,1,1,1
33037,3,0,2,1,0,0,1,1,1,1
33038,3,0,1,1,0,0,0,1,1,1
33039,3,1,2,1,1,0,1,1,1,1
33041,1,1,1,1,0,0,1,1,1,1
33042,1,1,3,0,0,0,1,1,1,1
33043,1,1,3,0,0,0,1,1,1,1
33045,0,1,1,1,0,0,0,1,1,1
33069,1,0,2,1,0,0,1,1,1,1
33070,1,1,3,0,1,0,1,1,1,1
33073,1,0,2,1,1,0,1,1,1,1
33074,1,1,2,1,1,0,1,1,1,1
33076,0,1,2,1,1,0,1,1,1,1
33089,3,1,2,1,0,0,1,1,1,0
33091,0,1,1,1,1,0,1,1,1,1
33097,1,1,2,0,0,0,1,1,1,1
33098,0,1,3,1,1,0,1,1,1,1
33100,1,0,1,1,0,0,1,1,1,1
33101,1,1,3,1,1,0,1,1,1,1
33102,3,1,1,1,0,0,1,1,1,0
33124,1,0,2,1,0,0,1,1,1,1
33125,0,0,3,1,0,0,1,0,1,1
33127,1,1,2,1,0,0,1,1,1,1
33131,3,0,3,1,1,0,0,0,1,1
33132,1,1,3,1,1,0,1,0,1,1
33150,0,1,2,1,1,0,1,1,1,1
33151,0,0,2,1,1,0,1,1,1,0
33156,0,0,2,1,1,0,1,1,1,0
33158,0,0,2,1,0,0,1,1,0,0
33189,3,1,2,1,1,0,1,1,1,1
33198,2,1,3,1,1,1,1,0,1,1
33212,1,0,2,1,0,0,1,1,1,1
33216,1,0,2,1,0,0,1,1,1,1
33217,1,0,2,1,0,0,1,1,1,1
33224,0,1,1,1,0,0,0,1,1,1
33229,0,1,2,1,1,0,1,1,1,1
33230,1,1,2,1,0,0,1,1,1,1
33238,3,1,1,1,1,0,1,1,1,0
33242,0,0,2,1,1,0,1,1,1,1
33243,1,1,2,1,0,0,1,1,1,1
33244,0,1,3,1,1,1,1,1,1,1
33245,0,1,2,1,0,0,1,1,1,1
33251,2,1,1,1,1,0,1,1,1,0
33252,0,0,1,1,1,0,1,1,1,0
33255,0,0,3,1,0,1,1,1,1,1
33257,1,1,2,1,1,0,1,1,1,1
33270,2,0,3,1,1,0,1,1,1,1
33273,0,1,2,1,1,0,1,1,1,0
33281,3,0,1,1,1,0,1,1,1,1
33283,3,0,2,1,1,0,1,0,1,1
33285,3,1,2,1,1,0,1,1,1,1
33287,0,1,3,1,0,0,1,1,1,1
33288,1,1,2,1,0,0,1,1,1,1
33289,3,0,2,1,1,0,1,1,1,0
33291,0,1,1,1,1,0,1,1,1,1
33292,0,0,1,1,1,0,1,1,0,0
33294,0,0,2,1,1,1,1,1,1,0
33302,0,0,3,1,0,0,1,1,1,1
33310,0,1,3,1,1,0,1,1,1,1
33315,1,0,2,1,0,0,1,1,1,1
33316,0,0,3,1,1,0,1,1,1,1
33326,0,0,2,1,1,0,1,1,1,0
33328,1,1,2,1,0,0,1,1,1,1
33329,0,1,2,1,0,0,1,0,0,0
33331,3,0,2,1,1,0,1,1,1,1
33333,0,1,3,1,1,0,1,1,1,1
33338,0,1,2,1,0,0,0,0,0,0
33341,1,0,2,1,0,0,1,1,1,1
33343,1,1,2,1,0,0,1,1,1,1
33344,1,1,2,1,0,0,1,1,1,1
33349,0,1,1,1,1,0,1,1,1,1
33351,0,0,2,1,1,0,1,0,0,0
33353,3,0,2,1,0,0,0,1,1,1
33360,1,0,1,1,0,0,1,1,1,1
33362,3,0,2,1,0,0,1,1,1,1
33363,1,1,2,1,0,0,1,1,1,1
33364,1,1,2,1,0,0,1,1,1,1
33367,0,0,2,1,1,0,1,0,0,0
33370,3,0,3,1,0,1,0,0,1,1
33374,3,1,2,1,0,0,1,1,1,1
33385,0,0,3,1,1,0,1,1,1,1
33387,0,0,1,1,1,0,0,1,1,0
33395,0,0,3,1,0,0,1,1,1,1
33398,1,1,1,1,1,0,1,1,1,1
33399,0,0,1,1,1,0,1,1,1,1
33400,1,0,1,1,0,0,1,1,1,1
33401,1,1,1,1,0,0,1,1,1,1
33402,1,1,2,1,0,0,1,1,1,1
33403,0,1,1,1,1,0,1,1,1,1
33405,2,1,2,1,1,0,1,1,1,1
33408,1,1,1,1,1,0,1,1,1,1
33413,0,1,1,1,1,0,1,1,1,0
33416,0,0,2,1,0,1,1,1,1,1
33419,0,0,2,0,1,0,1,1,1,1
33420,0,0,3,1,1,0,1,1,1,1
33427,1,1,2,1,0,0,1,1,1,1
33437,0,1,1,1,1,0,1,1,1,1
33447,2,1,3,1,0,0,1,0,1,1
33451,1,1,3,1,0,0,1,1,1,1
33468,1,1,2,1,0,0,1,1,1,1
33469,1,1,2,1,0,0,1,1,1,1
33479,3,1,0,1,1,0,1,1,1,1
33502,3,1,3,1,1,0,1,1,1,1
33503,0,0,2,1,1,0,1,1,1,0
33507,0,0,1,1,1,0,1,1,1,1
33510,0,1,0,1,1,1,1,1,0,0
33515,3,0,2,1,1,0,1,1,1,1
33521,0,1,2,1,1,0,1,0,1,1
33522,0,1,2,1,1,0,1,1,1,0
33525,0,0,2,1,1,0,1,1,1,1
33527,0,0,3,1,0,0,1,0,1,1
33533,0,1,2,1,1,0,1,1,1,0
33534,3,0,2,1,1,0,1,1,0,0
33535,0,0,3,1,1,0,1,1,1,1
33536,1,1,1,1,0,0,0,1,1,1
33539,1,1,3,1,0,0,1,1,1,1
33542,3,1,2,1,0,0,1,1,1,1
33549,0,1,1,1,0,0,0,0,0,0
33554,1,0,2,1,1,0,1,1,1,0
33555,0,1,1,1,1,0,1,1,1,0
33557,0,0,2,1,1,0,1,1,1,1
33558,3,0,2,1,1,0,1,1,1,1
33565,1,1,2,1,0,0,1,1,1,1
33566,1,1,2,1,0,0,1,1,1,1
33568,3,1,2,1,0,0,0,1,1,1
33571,0,0,2,1,1,0,0,1,1,0
33573,1,1,2,1,0,0,1,1,1,1
33589,2,0,3,0,1,1,0,0,0,1
33595,0,1,2,1,1,0,1,1,1,1
33605,0,1,3,1,1,0,1,1,1,1
33608,3,1,1,1,1,0,1,1,0,0
33615,0,1,2,1,1,0,1,1,1,1
33616,3,1,2,1,0,0,1,1,1,1
33617,0,0,1,1,0,0,1,0,0,0
33627,0,1,1,1,1,0,1,1,0,0
33635,3,1,2,1,1,0,1,0,1,0
33639,2,0,2,1,1,0,1,1,1,1
33641,1,1,2,1,0,0,1,1,1,1
33646,0,1,3,1,0,0,1,1,1,1
33651,1,1,2,1,0,0,1,1,1,1
33655,0,0,2,1,1,0,1,1,1,0
33656,3,1,3,1,1,0,1,1,1,1
33664,0,1,3,1,1,0,1,1,1,1
33669,0,0,2,1,0,0,1,1,0,0
33672,3,0,2,1,0,0,0,1,1,1
33678,0,1,1,1,0,0,1,1,0,0
33680,2,1,3,1,1,0,1,0,1,1
33683,0,0,3,1,0,0,1,1,1,1
33684,0,0,2,1,0,0,1,1,1,0
33686,0,0,2,1,1,0,1,1,0,0
33688,0,1,2,1,1,0,1,1,0,0
33694,0,1,3,1,1,0,1,1,1,1
33696,0,1,2,1,1,0,1,1,0,0
33698,2,0,3,1,1,0,1,1,1,1
