,breed_primary,breed_secondary,breed_mixed,breed_unknown,color_primary,color_secondary,age,sex,size,coat,fixed,house_trained,special_needs,shots_current,env_children,env_dogs,env_cats
14587,Labrador Retriever,Hound,True,False,Golden,White / Cream,Adult,Male,Medium,Short,True,True,False,True,False,True,False
14594,Chihuahua,Shiba Inu,True,False,Apricot / Beige,White / Cream,Adult,Male,Medium,Short,True,True,False,True,False,True,False
14600,German Shepherd Dog,Mixed Breed,True,False,Black,White / Cream,Young,Female,Extra Large,Short,True,False,False,True,False,False,False
14650,Pug,Chihuahua,True,False,Brown / Chocolate,White / Cream,Baby,Female,Small,Short,True,False,False,True,True,True,True
14653,American Staffordshire Terrier,Pit Bull Terrier,True,False,Black,White / Cream,Adult,Male,Medium,Short,True,True,False,True,False,True,False
14661,Great Dane,Pit Bull Terrier,True,False,Black,White / Cream,Young,Male,Large,Short,True,True,False,True,True,False,False
14706,German Shepherd Dog,Mastiff,True,False,Black,Gray / Blue / Silver,Baby,Female,Medium,Short,True,True,False,True,True,True,True
14777,Dutch Shepherd,Pit Bull Terrier,True,False,Black,Brindle,Young,Male,Large,Short,True,True,False,True,True,True,False
14782,Pit Bull Terrier,Great Dane,True,False,Black,Brindle,Adult,Female,Large,Short,True,True,False,True,False,False,False
14788,Feist,Terrier,True,False,Black,White / Cream,Adult,Male,Medium,Short,True,False,False,True,True,True,False
14821,Hound,Terrier,True,False,Brindle,White / Cream,Young,Female,Medium,Short,True,True,False,True,True,True,True
14868,Pit Bull Terrier,Shepherd,True,False,Apricot / Beige,White / Cream,Adult,Female,Medium,Short,True,True,False,True,False,False,False
14965,American Staffordshire Terrier,Great Dane,True,False,Black,White / Cream,Adult,Male,Large,Medium,True,True,False,True,False,True,False
14967,Terrier,Labrador Retriever,True,False,Brown / Chocolate,White / Cream,Adult,Male,Medium,Short,True,True,True,True,False,False,False
14989,Irish Wolfhound,German Wirehaired Pointer,True,False,Yellow / Tan / Blond / Fawn,Black,Young,Female,Large,Medium,True,True,False,True,False,False,False
15026,Chihuahua,Miniature Pinscher,True,False,Black,White / Cream,Adult,Male,Small,Short,True,True,False,True,False,True,True
15029,Jack Russell Terrier,Chihuahua,True,False,White / Cream,Yellow / Tan / Blond / Fawn,Senior,Female,Small,Short,True,True,False,True,False,False,True
15034,American Staffordshire Terrier,American Bulldog,True,False,White / Cream,Black,Adult,Male,Large,Short,True,True,False,True,False,False,False
15060,Anatolian Shepherd,Great Pyrenees,True,False,Apricot / Beige,White / Cream,Young,Male,Extra Large,Medium,True,True,False,True,False,False,False
15079,Terrier,Retriever,True,False,Black,White / Cream,Adult,Male,Medium,Short,True,True,False,True,True,True,False
15099,Great Dane,Terrier,True,False,Golden,White / Cream,Adult,Male,Large,Short,True,False,False,True,False,False,False
15121,American Staffordshire Terrier,Siberian Husky,True,False,White / Cream,Red / Chestnut / Orange,Senior,Male,Medium,Short,True,True,False,True,False,False,False
15128,Labrador Retriever,Border Collie,True,False,Black,White / Cream,Adult,Male,Large,Short,True,True,False,True,True,True,False
15141,Pointer,Terrier,True,False,White / Cream,Brown / Chocolate,Adult,Female,Large,Medium,True,False,False,True,False,False,False
15181,American Staffordshire Terrier,Labrador Retriever,True,False,Brown / Chocolate,White / Cream,Adult,Female,Large,Short,True,True,False,True,False,False,False
15182,Boxer,American Staffordshire Terrier,True,False,Yellow / Tan / Blond / Fawn,Black,Adult,Female,Medium,Short,True,False,False,True,False,False,False
15202,Hound,Pit Bull Terrier,True,False,Yellow / Tan / Blond / Fawn,White / Cream,Adult,Female,Medium,Short,True,True,False,True,False,False,False
15260,Beagle,Mastiff,True,False,Brindle,White / Cream,Adult,Female,Medium,Short,True,True,False,True,True,True,False
15263,Pointer,Labrador Retriever,True,False,Black,White / Cream,Adult,Male,Large,Short,True,False,False,True,True,True,False
15267,Labrador Retriever,Rottweiler,True,False,Black,Yellow / Tan / Blond / Fawn,Senior,Female,Medium,Short,True,True,True,True,False,False,False
15650,Beagle,Chihuahua,True,False,White / Cream,Yellow / Tan / Blond / Fawn,Young,Male,Small,Short,True,True,False,True,True,True,True
15699,Jack Russell Terrier,Whippet,True,False,Black,Yellow / Tan / Blond / Fawn,Baby,Female,Medium,Medium,False,False,False,True,True,True,True
15700,Jack Russell Terrier,Whippet,True,False,White / Cream,Yellow / Tan / Blond / Fawn,Baby,Female,Medium,Medium,False,False,False,True,True,True,True
15701,Jack Russell Terrier,Whippet,True,False,White / Cream,Yellow / Tan / Blond / Fawn,Baby,Male,Medium,Medium,False,False,False,True,True,True,True
15747,Dalmatian,Labrador Retriever,True,False,Black,White / Cream,Baby,Male,Medium,Medium,True,False,False,True,True,True,True
15761,Chihuahua,Terrier,True,False,Gray / Blue / Silver,White / Cream,Baby,Female,Small,Short,False,False,False,True,True,True,True
15837,Whippet,Labrador Retriever,True,False,Black,White / Cream,Adult,Female,Medium,Short,True,True,False,True,True,True,True
15961,Boxer,American Bulldog,True,False,Black,White / Cream,Baby,Male,Large,Short,True,False,False,True,True,True,True
15962,Boxer,American Bulldog,True,False,Black,White / Cream,Baby,Female,Large,Short,True,False,False,True,True,True,True
16103,Labrador Retriever,Hound,True,False,Golden,White / Cream,Young,Male,Medium,Short,True,True,False,True,False,True,True
16133,Labrador Retriever,Basset Hound,True,False,Black,White / Cream,Senior,Female,Medium,Short,True,True,False,True,True,True,True
16297,Jack Russell Terrier,Beagle,True,False,Brown / Chocolate,White / Cream,Adult,Female,Medium,Medium,True,False,False,True,True,True,True
16480,Beagle,Rat Terrier,True,False,Red / Chestnut / Orange,White / Cream,Baby,Male,Small,Short,True,False,False,True,True,True,True
16482,Pit Bull Terrier,Boxer,True,False,Black,White / Cream,Adult,Male,Large,Short,True,False,False,False,True,True,True
16489,Labrador Retriever,Boxer,True,False,Black,Brindle,Baby,Male,Medium,Short,False,True,False,True,True,True,True
16514,Plott Hound,Labrador Retriever,True,False,Black,Brindle,Young,Female,Large,Short,True,True,False,True,True,True,True
16723,Boxer,Terrier,True,False,Golden,White / Cream,Baby,Male,Medium,Short,False,False,False,True,True,True,True
16750,Labrador Retriever,Husky,True,False,Brown / Chocolate,White / Cream,Baby,Female,Medium,Short,True,True,False,True,True,True,True
16821,Labrador Retriever,Pit Bull Terrier,True,False,Brown / Chocolate,White / Cream,Adult,Female,Large,Short,True,True,False,True,True,True,True
17048,Border Collie,Labrador Retriever,True,False,Black,White / Cream,Adult,Female,Medium,Short,True,True,False,True,True,True,True
17099,Great Pyrenees,Hound,True,False,Golden,White / Cream,Baby,Male,Large,Short,True,True,False,True,True,True,True
17200,Feist,Rat Terrier,True,False,Red / Chestnut / Orange,White / Cream,Baby,Female,Small,Short,True,False,False,True,True,True,True
17214,Miniature Pinscher,Chihuahua,True,False,Bicolor,Black,Senior,Female,Small,Short,True,True,False,True,True,True,True
17232,Hound,Shepherd,True,False,Bicolor,White / Cream,Baby,Male,Medium,Short,False,False,False,True,True,True,True
17262,Boxer,Terrier,True,False,Black,White / Cream,Adult,Female,Large,Short,True,True,False,True,True,True,False
17474,Labrador Retriever,Hound,True,False,Brindle,Yellow / Tan / Blond / Fawn,Baby,Female,Medium,Medium,False,False,False,True,True,True,True
17475,Labrador Retriever,Hound,True,False,Black,Yellow / Tan / Blond / Fawn,Baby,Male,Medium,Medium,False,False,False,True,True,True,True
17518,American Staffordshire Terrier,Mixed Breed,True,False,Apricot / Beige,White / Cream,Adult,Male,Large,Short,True,True,False,True,True,True,True
17524,Beagle,Rat Terrier,True,False,Black,Yellow / Tan / Blond / Fawn,Adult,Female,Small,Medium,True,False,False,True,True,True,True
17703,Dalmatian,Labrador Retriever,True,False,Black,White / Cream,Young,Male,Medium,Medium,True,False,False,True,True,True,True
17724,Cocker Spaniel,Beagle,True,False,Black,White / Cream,Adult,Male,Medium,Short,True,True,False,True,True,True,True
17982,Husky,Shepherd,True,False,White / Cream,Yellow / Tan / Blond / Fawn,Baby,Male,Medium,Medium,True,True,False,True,True,True,False
17995,Pit Bull Terrier,Boxer,True,False,Brown / Chocolate,White / Cream,Senior,Male,Large,Short,True,True,False,True,False,True,True
18039,Manchester Terrier,Beagle,True,False,Black,Brindle,Young,Female,Small,Short,False,True,False,True,True,True,True
18102,Terrier,Labrador Retriever,True,False,Black,White / Cream,Baby,Female,Medium,Short,True,False,False,True,True,True,True
18129,Great Pyrenees,Spitz,True,False,Gray / Blue / Silver,White / Cream,Baby,Male,Large,Long,False,False,False,True,True,True,True
18130,Great Pyrenees,Spitz,True,False,Black,White / Cream,Baby,Female,Large,Long,False,False,False,True,True,True,True
18132,Boxer,Labrador Retriever,True,False,Brindle,White / Cream,Baby,Male,Medium,Medium,True,False,False,True,True,True,True
18238,Dachshund,Chihuahua,True,False,Brown / Chocolate,Yellow / Tan / Blond / Fawn,Adult,Female,Small,Short,True,False,False,True,False,True,True
18285,Labrador Retriever,Pit Bull Terrier,True,False,Black,White / Cream,Young,Male,Large,Short,True,False,False,True,True,True,False
18366,Australian Cattle Dog / Blue Heeler,Catahoula Leopard Dog,True,False,Black,Brown / Chocolate,Adult,Female,Medium,Short,True,True,False,True,True,True,True
18457,Dalmatian,Boxer,True,False,Black,White / Cream,Senior,Male,Medium,Medium,True,True,False,True,True,True,True
18487,Black Labrador Retriever,Collie,True,False,Black,White / Cream,Baby,Male,Medium,Short,True,False,False,True,True,True,True
18488,Labrador Retriever,Basset Hound,True,False,Red / Chestnut / Orange,White / Cream,Baby,Male,Large,Short,True,True,False,True,True,True,True
18506,Husky,German Shepherd Dog,True,False,Black,White / Cream,Baby,Male,Medium,Medium,True,False,False,True,True,True,False
18548,Cattle Dog,Plott Hound,True,False,White / Cream,Brindle,Adult,Female,Medium,Short,False,False,False,True,True,True,False
18573,Great Dane,American Staffordshire Terrier,True,False,Black,White / Cream,Adult,Male,Large,Short,True,True,False,True,True,False,False
18576,Pit Bull Terrier,Mixed Breed,True,False,Black,Brindle,Senior,Female,Large,Short,True,True,False,True,False,True,False
18625,Pit Bull Terrier,Labrador Retriever,True,False,White / Cream,Yellow / Tan / Blond / Fawn,Senior,Male,Medium,Short,True,True,False,True,True,False,False
18626,Pit Bull Terrier,Labrador Retriever,True,False,White / Cream,Yellow / Tan / Blond / Fawn,Senior,Female,Medium,Short,True,True,False,True,True,False,False
18670,Hound,Great Pyrenees,True,False,Black,Brown / Chocolate,Baby,Male,Large,Short,True,True,False,True,True,True,True
18726,Shepherd,Chow Chow,True,False,White / Cream,Yellow / Tan / Blond / Fawn,Young,Female,Medium,Short,True,True,False,True,False,False,False
18738,Boxer,Mixed Breed,True,False,Black,White / Cream,Adult,Male,Large,Short,False,False,False,True,False,False,False
18766,Catahoula Leopard Dog,Pit Bull Terrier,True,False,Brindle,Gray / Blue / Silver,Adult,Female,Medium,Short,True,True,False,True,True,True,False
18805,Mountain Cur,Pit Bull Terrier,True,False,Brindle,White / Cream,Adult,Female,Medium,Short,True,True,False,True,True,False,False
19048,Labrador Retriever,Pit Bull Terrier,True,False,Black,White / Cream,Young,Female,Medium,Short,True,False,False,True,False,False,False
19052,Poodle,Bull Terrier,True,False,White / Cream,Yellow / Tan / Blond / Fawn,Adult,Female,Medium,Short,True,True,False,True,False,False,False
19059,Pit Bull Terrier,Boxer,True,False,Bicolor,Black,Young,Male,Medium,Short,True,True,False,True,True,False,False
19217,Dalmatian,American Staffordshire Terrier,True,False,Black,White / Cream,Young,Female,Medium,Short,True,True,False,True,False,True,True
19218,Rottweiler,Cattle Dog,True,False,Black,Brown / Chocolate,Young,Female,Large,Medium,True,True,False,True,False,False,False
19283,Dachshund,Beagle,True,False,Black,Brindle,Adult,Female,Small,Short,True,False,False,True,True,True,True
19324,Labrador Retriever,Chow Chow,True,False,Black,White / Cream,Adult,Male,Large,Medium,True,True,False,True,False,False,False
19327,Pit Bull Terrier,Labrador Retriever,True,False,Black,White / Cream,Adult,Male,Medium,Short,True,True,False,True,True,True,True
19391,Basset Hound,Labrador Retriever,True,False,White / Cream,Black,Young,Male,Medium,Short,True,False,False,True,True,True,False
19425,Black Mouth Cur,Hound,True,False,White / Cream,Yellow / Tan / Blond / Fawn,Adult,Male,Medium,Short,True,True,False,True,True,False,True
19482,Chihuahua,Mixed Breed,True,False,Apricot / Beige,White / Cream,Adult,Female,Small,Short,True,True,False,True,True,True,True
19543,Collie,Shepherd,True,False,Black,Brown / Chocolate,Adult,Male,Medium,Long,True,False,True,True,True,True,True
19706,German Shepherd Dog,Basset Hound,True,False,Brown / Chocolate,Black,Young,Female,Medium,Medium,True,True,False,True,False,False,False
19716,American Staffordshire Terrier,Mixed Breed,True,False,White / Cream,Black,Adult,Male,Large,Short,True,True,False,True,False,True,False
19732,American Staffordshire Terrier,Pit Bull Terrier,True,False,Red / Chestnut / Orange,White / Cream,Adult,Male,Large,Short,True,True,False,True,True,False,True
19788,American Staffordshire Terrier,Pit Bull Terrier,True,False,White / Cream,Apricot / Beige,Adult,Male,Large,Short,True,True,False,True,True,True,False
19835,Labrador Retriever,Australian Cattle Dog / Blue Heeler,True,False,Brown / Chocolate,White / Cream,Baby,Male,Medium,Short,True,True,True,True,False,False,False
19853,Pit Bull Terrier,American Bulldog,True,False,Brown / Chocolate,White / Cream,Adult,Female,Medium,Short,True,True,False,True,True,False,True
19859,Collie,Labrador Retriever,True,False,Red / Chestnut / Orange,White / Cream,Adult,Male,Medium,Medium,True,True,True,True,False,True,False
19899,Labrador Retriever,Pit Bull Terrier,True,False,Black,White / Cream,Adult,Female,Medium,Short,True,True,False,True,False,False,False
19902,Irish Wolfhound,Labrador Retriever,True,False,Black,Gray / Blue / Silver,Adult,Male,Large,Medium,True,False,False,True,False,False,False
19931,Border Collie,Airedale Terrier,True,False,Black,White / Cream,Adult,Female,Medium,Wire,True,True,True,True,False,False,False
19943,German Shepherd Dog,Labrador Retriever,True,False,Black,Brown / Chocolate,Adult,Male,Large,Medium,True,True,False,True,True,True,False
19944,Labrador Retriever,German Shepherd Dog,True,False,Black,White / Cream,Adult,Male,Large,Short,True,True,False,True,True,True,False
19948,Labrador Retriever,American Staffordshire Terrier,True,False,White / Cream,Brown / Chocolate,Adult,Male,Large,Short,True,True,False,True,True,False,False
19956,Boxer,American Staffordshire Terrier,True,False,Brindle,White / Cream,Adult,Female,Large,Short,True,False,False,True,True,True,False
20097,Retriever,Beagle,True,False,White / Cream,Yellow / Tan / Blond / Fawn,Baby,Female,Medium,Medium,False,False,False,True,True,True,True
20098,Retriever,Beagle,True,False,White / Cream,Yellow / Tan / Blond / Fawn,Baby,Male,Medium,Medium,False,False,False,True,True,True,True
20099,Retriever,Beagle,True,False,White / Cream,Yellow / Tan / Blond / Fawn,Baby,Female,Medium,Medium,False,False,False,True,True,True,True
20100,Retriever,Beagle,True,False,White / Cream,Yellow / Tan / Blond / Fawn,Baby,Male,Medium,Medium,False,False,False,True,True,True,True
20102,Retriever,Beagle,True,False,White / Cream,Yellow / Tan / Blond / Fawn,Baby,Female,Medium,Medium,False,False,False,True,True,True,True
20103,Retriever,Beagle,True,False,White / Cream,Yellow / Tan / Blond / Fawn,Baby,Male,Medium,Medium,False,False,False,True,True,True,True
20104,Retriever,Beagle,True,False,White / Cream,Yellow / Tan / Blond / Fawn,Baby,Male,Medium,Medium,False,False,False,True,True,True,True
20105,Retriever,Beagle,True,False,White / Cream,Yellow / Tan / Blond / Fawn,Baby,Male,Medium,Medium,False,False,False,True,True,True,True
20180,Border Collie,Husky,True,False,Black,White / Cream,Young,Female,Medium,Medium,True,True,False,True,True,True,True
20312,Labrador Retriever,Hound,True,False,Brindle,Brown / Chocolate,Baby,Female,Medium,Short,True,False,False,True,True,True,True
20313,Labrador Retriever,Hound,True,False,Golden,Red / Chestnut / Orange,Baby,Female,Medium,Short,True,False,False,True,True,True,True
20315,Labrador Retriever,Hound,True,False,Apricot / Beige,Golden,Baby,Female,Medium,Short,True,False,False,True,True,True,True
20414,Spaniel,Mixed Breed,True,False,White / Cream,Yellow / Tan / Blond / Fawn,Baby,Female,Medium,Short,True,False,False,True,True,True,True
20416,Spaniel,Mixed Breed,True,False,Black,White / Cream,Baby,Male,Medium,Short,True,False,False,True,True,True,True
20417,Spaniel,Mixed Breed,True,False,Black,White / Cream,Baby,Male,Medium,Short,True,False,False,True,True,True,True
20418,Spaniel,Mixed Breed,True,False,Black,White / Cream,Baby,Male,Medium,Short,True,False,False,True,True,True,True
20463,Pit Bull Terrier,Mixed Breed,True,False,Black,White / Cream,Baby,Female,Medium,Short,False,False,False,True,True,True,True
20466,Dachshund,Basset Hound,True,False,Apricot / Beige,White / Cream,Baby,Male,Medium,Medium,False,False,False,True,True,True,True
20585,Basenji,Italian Greyhound,True,False,Brown / Chocolate,White / Cream,Baby,Male,Medium,Short,True,False,False,True,True,True,True
20633,Hound,Basenji,True,False,Brown / Chocolate,White / Cream,Baby,Male,Medium,Short,True,False,False,True,True,True,True
20718,Labrador Retriever,Pit Bull Terrier,True,False,Black,White / Cream,Baby,Female,Medium,Short,True,True,False,True,True,True,True
20724,Dachshund,Mixed Breed,True,False,Apricot / Beige,Golden,Baby,Male,Medium,Short,False,False,False,True,True,True,True
20809,Yorkshire Terrier,Terrier,True,False,Apricot / Beige,Black,Young,Male,Small,Medium,True,True,False,True,True,True,False
20811,Shepherd,Hound,True,False,Black,White / Cream,Baby,Female,Medium,Short,False,False,False,True,True,True,True
20856,Hound,Labrador Retriever,True,False,Black,Yellow / Tan / Blond / Fawn,Adult,Female,Medium,Short,True,True,False,True,True,True,True
20944,Beagle,Labrador Retriever,True,False,"Tricolor (Brown, Black, & White)",Yellow / Tan / Blond / Fawn,Adult,Male,Medium,Short,True,True,False,True,True,True,True
21013,Black Mouth Cur,German Shepherd Dog,True,False,Apricot / Beige,Black,Baby,Female,Medium,Short,True,False,False,True,True,True,True
21016,Akita,Husky,True,False,Gray / Blue / Silver,White / Cream,Senior,Male,Large,Medium,True,True,False,True,True,False,False
21027,Hound,Labrador Retriever,True,False,"Tricolor (Brown, Black, & White)",Yellow / Tan / Blond / Fawn,Adult,Female,Medium,Short,True,True,False,True,True,True,True
21036,Chihuahua,Feist,True,False,White / Cream,Yellow / Tan / Blond / Fawn,Senior,Female,Small,Short,True,True,True,True,True,True,True
21067,Hound,Labrador Retriever,True,False,Apricot / Beige,Black,Baby,Female,Large,Short,True,False,False,True,True,True,True
21076,Hound,Labrador Retriever,True,False,Bicolor,Black,Baby,Female,Large,Short,True,False,False,True,True,True,True
21078,Hound,Labrador Retriever,True,False,Apricot / Beige,Yellow / Tan / Blond / Fawn,Baby,Female,Large,Short,True,False,False,True,True,True,True
21081,Hound,Labrador Retriever,True,False,Black,Brindle,Baby,Male,Large,Short,True,False,False,True,True,True,True
21131,Australian Cattle Dog / Blue Heeler,Border Collie,True,False,Black,White / Cream,Baby,Female,Medium,Medium,True,True,False,True,True,True,True
21194,German Wirehaired Pointer,Cattle Dog,True,False,Black,Gray / Blue / Silver,Baby,Female,Medium,Medium,True,True,False,True,True,True,True
21213,Retriever,Hound,True,False,Black,Gray / Blue / Silver,Baby,Male,Medium,Short,True,False,False,True,True,True,True
21296,Pit Bull Terrier,American Staffordshire Terrier,True,False,Brindle,Harlequin,Young,Male,Large,Short,True,True,False,True,True,True,True
21318,Labrador Retriever,Terrier,True,False,White / Cream,Yellow / Tan / Blond / Fawn,Adult,Female,Medium,Short,True,True,False,True,True,True,True
21354,Shepherd,Foxhound,True,False,Apricot / Beige,"Tricolor (Brown, Black, & White)",Baby,Female,Medium,Medium,False,False,False,True,True,True,True
21404,Hound,Terrier,True,False,Apricot / Beige,White / Cream,Young,Male,Medium,Medium,True,True,False,True,True,True,True
21437,Pointer,Mixed Breed,True,False,Black,Harlequin,Baby,Female,Medium,Short,True,True,False,True,True,True,True
21449,Terrier,Pit Bull Terrier,True,False,Brown / Chocolate,Yellow / Tan / Blond / Fawn,Young,Male,Large,Short,True,False,False,True,True,True,True
21627,Shepherd,Cattle Dog,True,False,Black,Yellow / Tan / Blond / Fawn,Baby,Female,Large,Short,True,False,False,True,True,True,True
21642,Retriever,American Bulldog,True,False,Black,White / Cream,Adult,Female,Medium,Short,True,False,False,True,True,True,False
21659,Great Pyrenees,Anatolian Shepherd,True,False,White / Cream,Apricot / Beige,Adult,Male,Large,Medium,True,True,False,True,True,True,True
21698,Pit Bull Terrier,American Staffordshire Terrier,True,False,Black,White / Cream,Baby,Male,Large,Short,True,True,False,True,True,True,False
21704,Pit Bull Terrier,American Staffordshire Terrier,True,False,Brindle,Yellow / Tan / Blond / Fawn,Young,Female,Medium,Short,True,True,False,True,True,False,False
21730,Shih Tzu,Poodle,True,False,Gray / Blue / Silver,White / Cream,Senior,Male,Small,Long,False,False,False,False,True,True,True
21932,Border Collie,Hound,True,False,Black,White / Cream,Baby,Female,Medium,Short,True,False,False,True,True,True,True
21968,Pit Bull Terrier,Staffordshire Bull Terrier,True,False,Gray / Blue / Silver,White / Cream,Adult,Male,Medium,Short,True,True,False,True,True,True,True
21984,Akita,Wirehaired Terrier,True,False,Black,Brindle,Adult,Female,Large,Medium,True,True,False,True,True,False,True
21988,Labrador Retriever,Poodle,True,False,Black,White / Cream,Baby,Male,Medium,Short,True,True,False,True,True,True,True
22040,Pit Bull Terrier,Labrador Retriever,True,False,Black,White / Cream,Young,Male,Medium,Short,True,True,False,True,True,True,False
22085,Schnauzer,Wirehaired Terrier,True,False,Black,Yellow / Tan / Blond / Fawn,Adult,Female,Medium,Medium,True,True,False,True,False,False,True
22100,Pharaoh Hound,Pit Bull Terrier,True,False,Brown / Chocolate,White / Cream,Young,Female,Medium,Medium,True,True,False,True,True,True,False
22117,Boxer,Pointer,True,False,Brown / Chocolate,White / Cream,Young,Female,Medium,Short,True,True,False,True,False,False,False
22166,Pit Bull Terrier,Border Collie,True,False,Black,White / Cream,Adult,Female,Medium,Short,True,True,False,True,False,True,False
22182,Yorkshire Terrier,Chihuahua,True,False,Apricot / Beige,White / Cream,Adult,Female,Small,Short,True,False,False,True,True,True,True
22196,Hound,Pointer,True,False,Black,White / Cream,Young,Male,Medium,Short,True,True,False,True,True,True,True
22199,Labrador Retriever,Shepherd,True,False,White / Cream,Yellow / Tan / Blond / Fawn,Young,Male,Medium,Short,True,False,False,True,True,True,True
22238,Labrador Retriever,Pit Bull Terrier,True,False,Golden,White / Cream,Young,Female,Medium,Short,True,True,False,True,True,False,False
22280,Shepherd,Labrador Retriever,True,False,Black,Yellow / Tan / Blond / Fawn,Adult,Male,Large,Medium,True,True,False,True,True,True,False
22286,Rottweiler,German Shepherd Dog,True,False,Black,Brown / Chocolate,Young,Male,Large,Medium,True,True,True,True,False,False,False
22289,Toy Fox Terrier,Chihuahua,True,False,"Tricolor (Brown, Black, & White)",White / Cream,Adult,Female,Small,Short,True,False,False,True,False,True,False
22296,Pit Bull Terrier,Labrador Retriever,True,False,Gray / Blue / Silver,White / Cream,Adult,Female,Medium,Short,True,True,False,True,True,False,False
22307,American Staffordshire Terrier,Pit Bull Terrier,True,False,Brindle,Red / Chestnut / Orange,Adult,Female,Medium,Medium,True,True,False,True,True,True,False
22403,Corgi,Chihuahua,True,False,Red / Chestnut / Orange,White / Cream,Adult,Female,Small,Short,True,False,False,True,True,True,True
22560,Australian Shepherd,Border Collie,True,False,Black,White / Cream,Young,Female,Medium,Medium,True,False,False,True,True,True,True
22607,Chinese Crested Dog,Yorkshire Terrier,True,False,Apricot / Beige,Brown / Chocolate,Young,Male,Small,Long,True,True,False,True,True,True,True
22642,Lhasa Apso,Havanese,True,False,Gray / Blue / Silver,White / Cream,Young,Male,Small,Long,True,True,False,True,True,True,True
22645,Labrador Retriever,Greyhound,True,False,Black,White / Cream,Young,Male,Medium,Short,True,True,False,True,True,True,True
22658,Jack Russell Terrier,Fox Terrier,True,False,Apricot / Beige,White / Cream,Baby,Female,Medium,Short,True,False,False,False,True,True,True
22659,Boston Terrier,Schnauzer,True,False,Brown / Chocolate,White / Cream,Young,Female,Small,Short,True,True,False,True,True,False,False
22660,Jack Russell Terrier,Fox Terrier,True,False,Black,White / Cream,Baby,Female,Medium,Short,True,False,False,False,True,True,True
22661,Jack Russell Terrier,Fox Terrier,True,False,Apricot / Beige,White / Cream,Baby,Male,Medium,Short,True,False,False,False,True,True,True
22712,American Bulldog,Labrador Retriever,True,False,Brindle,White / Cream,Adult,Female,Medium,Short,True,True,False,True,True,True,True
22915,Boxer,American Bulldog,True,False,Black,White / Cream,Adult,Male,Medium,Short,True,False,False,True,False,True,False
22921,Dachshund,Chihuahua,True,False,Black,Yellow / Tan / Blond / Fawn,Baby,Male,Small,Short,False,False,False,True,True,True,True
23050,Rat Terrier,Border Collie,True,False,Brown / Chocolate,Red / Chestnut / Orange,Baby,Male,Small,Short,False,True,False,True,True,True,True
23132,Black Labrador Retriever,Catahoula Leopard Dog,True,False,Black,White / Cream,Baby,Male,Medium,Short,True,False,False,True,True,True,True
23138,White German Shepherd,Labrador Retriever,True,False,Apricot / Beige,Yellow / Tan / Blond / Fawn,Baby,Female,Large,Medium,True,False,False,True,True,True,True
23151,Chocolate Labrador Retriever,Border Collie,True,False,Brown / Chocolate,White / Cream,Baby,Male,Large,Short,True,False,False,True,True,True,True
23152,Chocolate Labrador Retriever,Border Collie,True,False,Brown / Chocolate,White / Cream,Baby,Male,Large,Short,True,False,False,True,True,True,True
23165,Australian Shepherd,Border Collie,True,False,Gray / Blue / Silver,White / Cream,Baby,Male,Medium,Medium,False,True,True,True,True,True,True
23211,Basset Hound,Terrier,True,False,Black,White / Cream,Adult,Male,Medium,Short,True,True,False,False,True,True,True
23233,American Staffordshire Terrier,Boxer,True,False,White / Cream,Yellow / Tan / Blond / Fawn,Adult,Male,Large,Short,True,False,False,True,True,True,False
23447,Fox Terrier,Chihuahua,True,False,White / Cream,Yellow / Tan / Blond / Fawn,Adult,Female,Medium,Short,True,True,False,True,True,True,False
23532,Labrador Retriever,American Bulldog,True,False,White / Cream,Yellow / Tan / Blond / Fawn,Adult,Male,Medium,Short,True,True,False,True,True,True,True
23614,Black Mouth Cur,Dachshund,True,False,Bicolor,Merle (Red),Young,Male,Small,Short,True,True,False,True,True,True,True
23675,Terrier,Feist,True,False,Apricot / Beige,Red / Chestnut / Orange,Adult,Female,Medium,Medium,True,False,False,True,True,True,True
23751,Beagle,Basset Hound,True,False,Red / Chestnut / Orange,White / Cream,Adult,Male,Medium,Short,True,True,False,True,True,True,True
23786,Beagle,Labrador Retriever,True,False,Black,White / Cream,Baby,Male,Medium,Short,True,False,False,True,True,True,True
23800,Pointer,Labrador Retriever,True,False,Black,White / Cream,Adult,Female,Large,Short,True,True,True,True,True,True,True
24155,Terrier,Hound,True,False,Apricot / Beige,White / Cream,Adult,Male,Medium,Short,True,True,False,True,True,True,False
24164,Coonhound,Mixed Breed,True,False,Black,White / Cream,Adult,Male,Medium,Short,True,True,False,True,True,True,True
24175,Hound,Labrador Retriever,True,False,Black,White / Cream,Baby,Female,Large,Short,True,False,False,True,True,True,True
24190,Labrador Retriever,Patterdale Terrier / Fell Terrier,True,False,Black,White / Cream,Young,Male,Medium,Short,True,True,False,True,True,True,True
24192,Basenji,Chihuahua,True,False,Black,White / Cream,Adult,Female,Medium,Short,True,True,False,True,True,True,True
24289,Labrador Retriever,Harrier,True,False,"Tricolor (Brown, Black, & White)",Yellow / Tan / Blond / Fawn,Baby,Female,Medium,Short,True,False,False,True,True,True,True
24350,Labrador Retriever,Australian Cattle Dog / Blue Heeler,True,False,Golden,White / Cream,Young,Female,Medium,Short,True,True,False,True,True,True,True
24414,Labrador Retriever,Beagle,True,False,White / Cream,Yellow / Tan / Blond / Fawn,Adult,Female,Medium,Short,True,True,False,True,True,True,False
